2test_id,algorithm,time,n_size
224,insertion sort,2,20
225,insertion sort,1,20
226,insertion sort,1,20
227,insertion sort,1,20
228,insertion sort,1,20
229,insertion sort,1,20
230,insertion sort,1,20
231,insertion sort,1,20
232,insertion sort,1,20
233,insertion sort,1,20
234,insertion sort,1,20
235,insertion sort,1,20
236,insertion sort,1,20
237,insertion sort,1,20
238,insertion sort,1,20
239,insertion sort,1,20
240,insertion sort,1,20
241,insertion sort,1,20
242,insertion sort,1,20
243,insertion sort,1,20
244,insertion sort,1,20
245,insertion sort,1,20
246,insertion sort,1,20
247,insertion sort,1,20
248,insertion sort,1,20
249,insertion sort,1,20
250,insertion sort,1,20
251,insertion sort,1,20
252,insertion sort,1,20
253,insertion sort,1,20
254,insertion sort,1,20
255,insertion sort,1,20
256,insertion sort,1,20
257,insertion sort,1,20
258,insertion sort,1,20
259,insertion sort,1,20
260,insertion sort,1,20
261,insertion sort,1,20
262,insertion sort,1,20
263,insertion sort,1,20
264,insertion sort,1,20
265,insertion sort,1,20
266,insertion sort,1,20
267,insertion sort,1,20
268,insertion sort,1,20
269,insertion sort,1,20
270,insertion sort,1,20
271,insertion sort,1,20
272,insertion sort,2,20
273,insertion sort,5,20
274,insertion sort,2,20
275,insertion sort,2,20
276,insertion sort,2,20
277,insertion sort,1,20
278,insertion sort,1,20
279,insertion sort,1,20
280,insertion sort,1,20
281,insertion sort,1,20
282,insertion sort,1,20
283,insertion sort,1,20
284,insertion sort,1,20
285,insertion sort,1,20
286,insertion sort,1,20
287,insertion sort,1,20
288,insertion sort,1,20
289,insertion sort,1,20
290,insertion sort,1,20
291,insertion sort,1,20
292,insertion sort,1,20
293,insertion sort,1,20
294,insertion sort,1,20
295,insertion sort,1,20
296,insertion sort,1,20
297,insertion sort,1,20
298,insertion sort,1,20
299,insertion sort,1,20
300,insertion sort,1,20
301,insertion sort,1,20
302,insertion sort,1,20
303,insertion sort,1,20
304,insertion sort,1,20
305,insertion sort,1,20
306,insertion sort,1,20
307,insertion sort,1,20
308,insertion sort,1,20
309,insertion sort,1,20
310,insertion sort,1,20
311,insertion sort,1,20
312,insertion sort,1,20
313,insertion sort,1,20
314,insertion sort,1,20
315,insertion sort,1,20
316,insertion sort,1,20
317,insertion sort,1,20
318,insertion sort,1,20
319,insertion sort,1,20
320,insertion sort,1,20
321,insertion sort,2,20
322,insertion sort,1,20
323,insertion sort,1,20
324,insertion sort,1,20
325,insertion sort,1,20
326,insertion sort,1,20
327,insertion sort,2,20
328,insertion sort,3,20
329,insertion sort,3,20
330,insertion sort,2,20
331,insertion sort,2,20
332,insertion sort,1,20
333,insertion sort,1,20
334,insertion sort,1,20
335,insertion sort,1,20
336,insertion sort,1,20
337,insertion sort,1,20
338,insertion sort,1,20
339,insertion sort,1,20
340,insertion sort,1,20
341,insertion sort,1,20
342,insertion sort,1,20
343,insertion sort,1,20
344,insertion sort,1,20
345,insertion sort,1,20
346,insertion sort,1,20
347,insertion sort,1,20
348,insertion sort,1,20
349,insertion sort,1,20
350,insertion sort,1,20
351,insertion sort,1,20
352,insertion sort,1,20
353,insertion sort,1,20
354,insertion sort,1,20
355,insertion sort,1,20
356,insertion sort,1,20
357,insertion sort,1,20
358,insertion sort,1,20
359,insertion sort,1,20
360,insertion sort,1,20
361,insertion sort,1,20
362,insertion sort,1,20
363,insertion sort,1,20
364,insertion sort,1,20
365,insertion sort,1,20
366,insertion sort,1,20
367,insertion sort,1,20
368,insertion sort,1,20
369,insertion sort,1,20
370,insertion sort,1,20
371,insertion sort,2,20
372,insertion sort,2,20
373,insertion sort,1,20
374,insertion sort,1,20
375,insertion sort,1,20
376,insertion sort,3,20
377,insertion sort,1,20
378,insertion sort,1,20
379,insertion sort,1,20
380,insertion sort,1,20
381,insertion sort,1,20
382,insertion sort,1,20
383,insertion sort,1,20
384,insertion sort,3,20
385,insertion sort,1,20
386,insertion sort,1,20
387,insertion sort,1,20
388,insertion sort,1,20
389,insertion sort,1,20
390,insertion sort,1,20
391,insertion sort,1,20
392,insertion sort,1,20
393,insertion sort,3,20
394,insertion sort,1,20
395,insertion sort,1,20
396,insertion sort,1,20
397,insertion sort,1,20
398,insertion sort,1,20
399,insertion sort,1,20
400,insertion sort,1,20
401,insertion sort,1,20
402,insertion sort,1,20
403,insertion sort,1,20
404,insertion sort,1,20
405,insertion sort,1,20
406,insertion sort,1,20
407,insertion sort,1,20
408,insertion sort,1,20
409,insertion sort,1,20
410,insertion sort,1,20
411,insertion sort,1,20
412,insertion sort,1,20
413,insertion sort,1,20
414,insertion sort,1,20
415,insertion sort,1,20
416,insertion sort,1,20
417,insertion sort,1,20
418,insertion sort,1,20
419,insertion sort,1,20
420,insertion sort,1,20
421,insertion sort,1,20
422,insertion sort,1,20
423,insertion sort,1,20
424,insertion sort,3,20
425,insertion sort,2,20
426,insertion sort,2,20
427,insertion sort,2,20
428,insertion sort,2,20
429,insertion sort,1,20
430,insertion sort,1,20
431,insertion sort,2,20
432,insertion sort,1,20
433,insertion sort,1,20
434,insertion sort,1,20
435,insertion sort,1,20
436,insertion sort,1,20
437,insertion sort,1,20
438,insertion sort,1,20
439,insertion sort,1,20
440,insertion sort,1,20
441,insertion sort,1,20
442,insertion sort,1,20
443,insertion sort,1,20
444,insertion sort,1,20
445,insertion sort,1,20
446,insertion sort,1,20
447,insertion sort,1,20
448,insertion sort,1,20
449,insertion sort,1,20
450,insertion sort,1,20
451,insertion sort,1,20
452,insertion sort,1,20
453,insertion sort,1,20
454,insertion sort,1,20
455,insertion sort,1,20
456,insertion sort,1,20
457,insertion sort,1,20
458,insertion sort,1,20
459,insertion sort,1,20
460,insertion sort,1,20
461,insertion sort,1,20
462,insertion sort,1,20
463,insertion sort,1,20
464,insertion sort,1,20
465,insertion sort,1,20
466,insertion sort,1,20
467,insertion sort,1,20
468,insertion sort,1,20
469,insertion sort,1,20
470,insertion sort,1,20
471,insertion sort,1,20
472,insertion sort,1,20
473,insertion sort,1,20
474,insertion sort,30,20
475,insertion sort,1,20
476,insertion sort,1,20
477,insertion sort,1,20
478,insertion sort,1,20
479,insertion sort,1,20
480,insertion sort,1,20
481,insertion sort,1,20
482,insertion sort,1,20
483,insertion sort,1,20
484,insertion sort,1,20
485,insertion sort,1,20
486,insertion sort,1,20
487,insertion sort,1,20
488,insertion sort,1,20
489,insertion sort,1,20
490,insertion sort,1,20
491,insertion sort,1,20
492,insertion sort,1,20
493,insertion sort,1,20
494,insertion sort,1,20
495,insertion sort,1,20
496,insertion sort,1,20
497,insertion sort,1,20
498,insertion sort,1,20
499,insertion sort,1,20
500,insertion sort,1,20
501,insertion sort,1,20
502,insertion sort,1,20
503,insertion sort,1,20
504,insertion sort,1,20
505,insertion sort,3,20
506,insertion sort,2,20
507,insertion sort,1,20
508,insertion sort,1,20
509,insertion sort,1,20
510,insertion sort,1,20
511,insertion sort,1,20
512,insertion sort,1,20
513,insertion sort,1,20
514,insertion sort,1,20
515,insertion sort,1,20
516,insertion sort,1,20
517,insertion sort,1,20
518,insertion sort,1,20
519,insertion sort,1,20
520,insertion sort,1,20
521,insertion sort,1,20
522,insertion sort,1,20
523,insertion sort,1,20
524,insertion sort,1,20
525,insertion sort,2,20
526,insertion sort,2,20
527,insertion sort,1,20
528,insertion sort,2,20
529,insertion sort,3,20
530,insertion sort,2,20
531,insertion sort,2,20
532,insertion sort,2,20
533,insertion sort,1,20
534,insertion sort,1,20
535,insertion sort,2,20
536,insertion sort,1,20
537,insertion sort,1,20
538,insertion sort,1,20
539,insertion sort,1,20
540,insertion sort,1,20
541,insertion sort,1,20
542,insertion sort,1,20
543,insertion sort,1,20
544,insertion sort,1,20
545,insertion sort,1,20
546,insertion sort,1,20
547,insertion sort,1,20
548,insertion sort,1,20
549,insertion sort,1,20
550,insertion sort,1,20
551,insertion sort,1,20
552,insertion sort,1,20
553,insertion sort,1,20
554,insertion sort,1,20
555,insertion sort,2,20
556,insertion sort,1,20
557,insertion sort,1,20
558,insertion sort,1,20
559,insertion sort,1,20
560,insertion sort,1,20
561,insertion sort,2,20
562,insertion sort,1,20
563,insertion sort,2,20
564,insertion sort,1,20
565,insertion sort,1,20
566,insertion sort,1,20
567,insertion sort,1,20
568,insertion sort,1,20
569,insertion sort,1,20
570,insertion sort,1,20
571,insertion sort,1,20
572,insertion sort,1,20
573,insertion sort,1,20
574,insertion sort,4,20
575,insertion sort,2,20
576,insertion sort,1,20
577,insertion sort,1,20
578,insertion sort,1,20
579,insertion sort,1,20
580,insertion sort,1,20
581,insertion sort,1,20
582,insertion sort,1,20
583,insertion sort,1,20
584,insertion sort,1,20
585,insertion sort,1,20
586,insertion sort,1,20
587,insertion sort,1,20
588,insertion sort,1,20
589,insertion sort,1,20
590,insertion sort,1,20
591,insertion sort,1,20
592,insertion sort,1,20
593,insertion sort,1,20
594,insertion sort,1,20
595,insertion sort,1,20
596,insertion sort,1,20
597,insertion sort,1,20
598,insertion sort,1,20
599,insertion sort,1,20
600,insertion sort,1,20
601,insertion sort,1,20
602,insertion sort,2,20
603,insertion sort,2,20
604,insertion sort,1,20
605,insertion sort,1,20
606,insertion sort,1,20
607,insertion sort,1,20
608,insertion sort,1,20
609,insertion sort,1,20
610,insertion sort,1,20
611,insertion sort,1,20
612,insertion sort,1,20
613,insertion sort,1,20
614,insertion sort,1,20
615,insertion sort,1,20
616,insertion sort,1,20
617,insertion sort,1,20
618,insertion sort,1,20
619,insertion sort,1,20
620,insertion sort,1,20
621,insertion sort,1,20
622,insertion sort,1,20
623,insertion sort,1,20
624,insertion sort,1,20
625,insertion sort,1,20
626,insertion sort,5,20
627,insertion sort,2,20
628,insertion sort,2,20
629,insertion sort,2,20
630,insertion sort,2,20
631,insertion sort,1,20
632,insertion sort,1,20
633,insertion sort,1,20
634,insertion sort,2,20
635,insertion sort,1,20
636,insertion sort,1,20
637,insertion sort,1,20
638,insertion sort,2,20
639,insertion sort,1,20
640,insertion sort,1,20
641,insertion sort,1,20
642,insertion sort,1,20
643,insertion sort,1,20
644,insertion sort,1,20
645,insertion sort,1,20
646,insertion sort,1,20
647,insertion sort,1,20
648,insertion sort,1,20
649,insertion sort,2,20
650,insertion sort,2,20
651,insertion sort,1,20
652,insertion sort,1,20
653,insertion sort,1,20
654,insertion sort,1,20
655,insertion sort,1,20
656,insertion sort,1,20
657,insertion sort,2,20
658,insertion sort,2,20
659,insertion sort,2,20
660,insertion sort,1,20
661,insertion sort,1,20
662,insertion sort,1,20
663,insertion sort,1,20
664,insertion sort,1,20
665,insertion sort,1,20
666,insertion sort,1,20
667,insertion sort,1,20
668,insertion sort,1,20
669,insertion sort,1,20
670,insertion sort,1,20
671,insertion sort,2,20
672,insertion sort,1,20
673,insertion sort,5,20
674,insertion sort,2,20
675,insertion sort,2,20
676,insertion sort,1,20
677,insertion sort,2,20
678,insertion sort,1,20
679,insertion sort,1,20
680,insertion sort,1,20
681,insertion sort,1,20
682,insertion sort,1,20
683,insertion sort,1,20
684,insertion sort,1,20
685,insertion sort,1,20
686,insertion sort,1,20
687,insertion sort,1,20
688,insertion sort,1,20
689,insertion sort,1,20
690,insertion sort,1,20
691,insertion sort,1,20
692,insertion sort,2,20
693,insertion sort,1,20
694,insertion sort,1,20
695,insertion sort,1,20
696,insertion sort,1,20
697,insertion sort,1,20
698,insertion sort,1,20
699,insertion sort,1,20
700,insertion sort,1,20
701,insertion sort,1,20
702,insertion sort,1,20
703,insertion sort,1,20
704,insertion sort,1,20
705,insertion sort,1,20
706,insertion sort,1,20
707,insertion sort,2,20
708,insertion sort,1,20
709,insertion sort,1,20
710,insertion sort,1,20
711,insertion sort,1,20
712,insertion sort,1,20
713,insertion sort,2,20
714,insertion sort,1,20
715,insertion sort,2,20
716,insertion sort,1,20
717,insertion sort,1,20
718,insertion sort,1,20
719,insertion sort,1,20
720,insertion sort,1,20
721,insertion sort,1,20
722,insertion sort,5,20
723,insertion sort,4,20
724,insertion sort,2,20
725,insertion sort,2,20
726,insertion sort,1,20
727,insertion sort,2,20
728,insertion sort,2,20
729,insertion sort,1,20
730,insertion sort,1,20
731,insertion sort,1,20
732,insertion sort,1,20
733,insertion sort,1,20
734,insertion sort,1,20
735,insertion sort,1,20
736,insertion sort,1,20
737,insertion sort,2,20
738,insertion sort,2,20
739,insertion sort,1,20
740,insertion sort,1,20
741,insertion sort,1,20
742,insertion sort,1,20
743,insertion sort,1,20
744,insertion sort,2,20
745,insertion sort,2,20
746,insertion sort,1,20
747,insertion sort,1,20
748,insertion sort,1,20
749,insertion sort,1,20
750,insertion sort,1,20
751,insertion sort,1,20
752,insertion sort,1,20
753,insertion sort,1,20
754,insertion sort,1,20
755,insertion sort,1,20
756,insertion sort,1,20
757,insertion sort,1,20
758,insertion sort,1,20
759,insertion sort,2,20
760,insertion sort,5,20
761,insertion sort,2,20
762,insertion sort,3,20
763,insertion sort,2,20
764,insertion sort,1,20
765,insertion sort,2,20
766,insertion sort,2,20
767,insertion sort,1,20
768,insertion sort,4,20
769,insertion sort,2,20
770,insertion sort,1,20
771,insertion sort,1,20
772,insertion sort,1,20
773,insertion sort,1,20
774,insertion sort,1,20
775,insertion sort,1,20
776,insertion sort,1,20
777,insertion sort,1,20
778,insertion sort,1,20
779,insertion sort,1,20
780,insertion sort,1,20
781,insertion sort,3,20
782,insertion sort,2,20
783,insertion sort,1,20
784,insertion sort,1,20
785,insertion sort,2,20
786,insertion sort,1,20
787,insertion sort,1,20
788,insertion sort,1,20
789,insertion sort,1,20
790,insertion sort,1,20
791,insertion sort,1,20
792,insertion sort,1,20
793,insertion sort,1,20
794,insertion sort,1,20
795,insertion sort,1,20
796,insertion sort,1,20
797,insertion sort,1,20
798,insertion sort,1,20
799,insertion sort,2,20
800,insertion sort,1,20
801,insertion sort,1,20
802,insertion sort,1,20
803,insertion sort,1,20
804,insertion sort,1,20
805,insertion sort,1,20
806,insertion sort,1,20
807,insertion sort,1,20
808,insertion sort,2,20
809,insertion sort,2,20
810,insertion sort,1,20
811,insertion sort,1,20
812,insertion sort,4,20
813,insertion sort,2,20
814,insertion sort,2,20
815,insertion sort,2,20
816,insertion sort,1,20
817,insertion sort,3,20
818,insertion sort,2,20
819,insertion sort,1,20
820,insertion sort,1,20
821,insertion sort,1,20
822,insertion sort,1,20
823,insertion sort,2,20
824,insertion sort,1,20
825,insertion sort,3,20
826,insertion sort,2,20
827,insertion sort,2,20
828,insertion sort,1,20
829,insertion sort,1,20
830,insertion sort,1,20
831,insertion sort,2,20
832,insertion sort,1,20
833,insertion sort,2,20
834,insertion sort,5,20
835,insertion sort,4,20
836,insertion sort,3,20
837,insertion sort,2,20
838,insertion sort,2,20
839,insertion sort,1,20
840,insertion sort,3,20
841,insertion sort,3,20
842,insertion sort,3,20
843,insertion sort,2,20
844,insertion sort,2,20
845,insertion sort,2,20
846,insertion sort,3,20
847,insertion sort,3,20
848,insertion sort,3,20
849,insertion sort,4,20
850,insertion sort,3,20
851,insertion sort,4,20
852,insertion sort,3,20
853,insertion sort,4,20
854,insertion sort,4,20
855,insertion sort,3,20
856,insertion sort,2,20
857,insertion sort,2,20
858,insertion sort,3,20
859,insertion sort,2,20
860,insertion sort,1,20
861,insertion sort,1,20
862,insertion sort,3,20
863,insertion sort,1,20
864,insertion sort,2,20
865,insertion sort,2,20
866,insertion sort,3,20
867,insertion sort,2,20
868,insertion sort,3,20
869,insertion sort,2,20
870,insertion sort,1,20
871,insertion sort,2,20
872,insertion sort,1,20
873,insertion sort,3,20
874,insertion sort,2,20
875,insertion sort,1,20
876,insertion sort,1,20
877,insertion sort,1,20
878,insertion sort,1,20
879,insertion sort,4,20
880,insertion sort,2,20
881,insertion sort,2,20
882,insertion sort,2,20
883,insertion sort,2,20
884,insertion sort,2,20
885,insertion sort,1,20
886,insertion sort,1,20
887,insertion sort,1,20
888,insertion sort,1,20
889,insertion sort,1,20
890,insertion sort,1,20
891,insertion sort,1,20
892,insertion sort,1,20
893,insertion sort,1,20
894,insertion sort,1,20
895,insertion sort,1,20
896,insertion sort,1,20
897,insertion sort,1,20
898,insertion sort,1,20
899,insertion sort,2,20
900,insertion sort,1,20
901,insertion sort,1,20
902,insertion sort,1,20
903,insertion sort,1,20
904,insertion sort,1,20
905,insertion sort,1,20
906,insertion sort,1,20
907,insertion sort,1,20
908,insertion sort,1,20
909,insertion sort,1,20
910,insertion sort,1,20
911,insertion sort,1,20
912,insertion sort,1,20
913,insertion sort,1,20
914,insertion sort,1,20
915,insertion sort,1,20
916,insertion sort,1,20
917,insertion sort,1,20
918,insertion sort,1,20
919,insertion sort,1,20
920,insertion sort,2,20
921,insertion sort,1,20
922,insertion sort,1,20
923,insertion sort,1,20
924,insertion sort,1,20
925,insertion sort,1,20
926,insertion sort,1,20
927,insertion sort,2,20
928,insertion sort,2,20
929,insertion sort,1,20
930,insertion sort,3,20
931,insertion sort,4,20
932,insertion sort,4,20
933,insertion sort,2,20
934,insertion sort,1,20
935,insertion sort,2,20
936,insertion sort,3,20
937,insertion sort,2,20
938,insertion sort,2,20
939,insertion sort,1,20
940,insertion sort,1,20
941,insertion sort,2,20
942,insertion sort,3,20
943,insertion sort,2,20
944,insertion sort,2,20
945,insertion sort,3,20
946,insertion sort,2,20
947,insertion sort,1,20
948,insertion sort,1,20
949,insertion sort,1,20
950,insertion sort,1,20
951,insertion sort,1,20
952,insertion sort,1,20
953,insertion sort,1,20
954,insertion sort,1,20
955,insertion sort,4,20
956,insertion sort,3,20
957,insertion sort,2,20
958,insertion sort,2,20
959,insertion sort,3,20
960,insertion sort,1,20
961,insertion sort,2,20
962,insertion sort,1,20
963,insertion sort,1,20
964,insertion sort,1,20
965,insertion sort,1,20
966,insertion sort,1,20
967,insertion sort,1,20
968,insertion sort,1,20
969,insertion sort,2,20
970,insertion sort,4,20
971,insertion sort,2,20
972,insertion sort,1,20
973,insertion sort,1,20
974,insertion sort,1,20
975,insertion sort,4,20
976,insertion sort,3,20
977,insertion sort,2,20
978,insertion sort,2,20
979,insertion sort,1,20
980,insertion sort,1,20
981,insertion sort,1,20
982,insertion sort,1,20
983,insertion sort,1,20
984,insertion sort,1,20
985,insertion sort,1,20
986,insertion sort,1,20
987,insertion sort,1,20
988,insertion sort,1,20
989,insertion sort,1,20
990,insertion sort,1,20
991,insertion sort,1,20
992,insertion sort,1,20
993,insertion sort,1,20
994,insertion sort,2,20
995,insertion sort,2,20
996,insertion sort,2,20
997,insertion sort,3,20
998,insertion sort,2,20
999,insertion sort,1,20
