2test_id,algorithm,time,n_size
77,insertion sort,8478906,49997
78,insertion sort,8545997,49997
79,insertion sort,8582134,49997
80,insertion sort,8365376,49997
81,insertion sort,8437055,49997
82,insertion sort,8394337,49997
83,insertion sort,8573383,49997
84,insertion sort,8573228,49997
85,insertion sort,8573922,49997
86,insertion sort,8422059,49997
87,insertion sort,8468212,49997
88,insertion sort,8398556,49997
89,insertion sort,8376831,49997
90,insertion sort,8548796,49997
91,insertion sort,8397262,49997
92,insertion sort,8294322,49997
93,insertion sort,8483591,49997
94,insertion sort,8445910,49997
95,insertion sort,8489755,49997
96,insertion sort,8463450,49997
97,insertion sort,8506670,49997
98,insertion sort,8492988,49997
99,insertion sort,8701035,49997
100,insertion sort,8490391,49997
101,insertion sort,8527388,49997
102,insertion sort,8393429,49997
103,insertion sort,8365038,49997
104,insertion sort,8807292,49997
105,insertion sort,8487919,49997
106,insertion sort,8543094,49997
107,insertion sort,8377992,49997
108,insertion sort,8343920,49997
109,insertion sort,8338864,49997
110,insertion sort,8367548,49997
111,insertion sort,8384380,49997
112,insertion sort,8404167,49997
113,insertion sort,8379386,49997
114,insertion sort,8483767,49997
115,insertion sort,8558599,49997
116,insertion sort,8567190,49997
117,insertion sort,8584836,49997
118,insertion sort,8513568,49997
119,insertion sort,8285217,49997
120,insertion sort,8581701,49997
121,insertion sort,8396009,49997
122,insertion sort,8519126,49997
123,insertion sort,8468802,49997
124,insertion sort,8384761,49997
125,insertion sort,8524677,49997
126,insertion sort,8265002,49997
127,insertion sort,8315148,49997
128,insertion sort,8240398,49997
129,insertion sort,8573502,49997
130,insertion sort,8482111,49997
131,insertion sort,8344415,49997
132,insertion sort,8313564,49997
133,insertion sort,8272370,49997
134,insertion sort,8262543,49997
135,insertion sort,8235725,49997
136,insertion sort,8266080,49997
137,insertion sort,8240119,49997
138,insertion sort,8312023,49997
139,insertion sort,8484019,49997
140,insertion sort,8315692,49997
141,insertion sort,8307823,49997
142,insertion sort,8241547,49997
143,insertion sort,8389167,49997
144,insertion sort,8306142,49997
145,insertion sort,8289652,49997
146,insertion sort,8284054,49997
147,insertion sort,8339336,49997
148,insertion sort,8345098,49997
149,insertion sort,8363453,49997
150,insertion sort,8257636,49997
151,insertion sort,8320837,49997
152,insertion sort,8435959,49997
153,insertion sort,8354781,49997
154,insertion sort,8297353,49997
155,insertion sort,8307914,49997
156,insertion sort,8475601,49997
157,insertion sort,8885559,49997
158,insertion sort,8553625,49997
159,insertion sort,8323586,49997
160,insertion sort,8315120,49997
161,insertion sort,8384481,49997
162,insertion sort,8316856,49997
163,insertion sort,8401119,49997
164,insertion sort,8330427,49997
165,insertion sort,8328592,49997
166,insertion sort,8366228,49997
167,insertion sort,8326762,49997
168,insertion sort,8284683,49997
169,insertion sort,8497921,49997
170,insertion sort,8412777,49997
171,insertion sort,8348299,49997
172,insertion sort,8349509,49997
173,insertion sort,8463396,49997
174,insertion sort,8353996,49997
175,insertion sort,8399728,49997
176,insertion sort,8522086,49997
177,insertion sort,8641020,49997
178,insertion sort,8474104,49997
179,insertion sort,8341454,49997
180,insertion sort,8232417,49997
181,insertion sort,8379345,49997
182,insertion sort,8446589,49997
183,insertion sort,8647844,49997
184,insertion sort,8514860,49997
185,insertion sort,8429414,49997
186,insertion sort,8462987,49997
187,insertion sort,8401028,49997
188,insertion sort,8332959,49997
189,insertion sort,8385091,49997
190,insertion sort,8652641,49997
191,insertion sort,8445500,49997
192,insertion sort,8324598,49997
193,insertion sort,8364674,49997
194,insertion sort,8433116,49997
195,insertion sort,8433774,49997
196,insertion sort,8427821,49997
197,insertion sort,8418608,49997
198,insertion sort,8430706,49997
199,insertion sort,8370906,49997
200,insertion sort,8304216,49997
201,insertion sort,8335061,49997
202,insertion sort,8316003,49997
203,insertion sort,8288336,49997
204,insertion sort,8355789,49997
205,insertion sort,8535931,49997
206,insertion sort,8617949,49997
207,insertion sort,8671918,49997
208,insertion sort,8648099,49997
209,insertion sort,8398394,49997
210,insertion sort,8352758,49997
211,insertion sort,8712908,49997
212,insertion sort,8667884,49997
213,insertion sort,8329629,49997
214,insertion sort,8321014,49997
215,insertion sort,8341193,49997
216,insertion sort,8318053,49997
217,insertion sort,8323748,49997
218,insertion sort,8330951,49997
219,insertion sort,8353492,49997
220,insertion sort,8344006,49997
221,insertion sort,8336722,49997
222,insertion sort,8330034,49997
223,insertion sort,8309941,49997
224,insertion sort,8316310,49997
225,insertion sort,8354415,49997
226,insertion sort,8354694,49997
227,insertion sort,8336953,49997
228,insertion sort,8374091,49997
229,insertion sort,8353232,49997
230,insertion sort,8385909,49997
231,insertion sort,8602348,49997
232,insertion sort,8531999,49997
233,insertion sort,8405205,49997
234,insertion sort,8439640,49997
235,insertion sort,8353706,49997
236,insertion sort,8378703,49997
237,insertion sort,8368066,49997
238,insertion sort,8478221,49997
239,insertion sort,8464993,49997
240,insertion sort,8614515,49997
241,insertion sort,8510740,49997
242,insertion sort,8537611,49997
243,insertion sort,8383332,49997
244,insertion sort,8317192,49997
245,insertion sort,8263325,49997
246,insertion sort,8277239,49997
247,insertion sort,8293370,49997
248,insertion sort,8274954,49997
249,insertion sort,8241802,49997
250,insertion sort,8271843,49997
251,insertion sort,8270534,49997
252,insertion sort,8277246,49997
253,insertion sort,8358727,49997
254,insertion sort,8360585,49997
255,insertion sort,8379977,49997
256,insertion sort,8340653,49997
257,insertion sort,8356076,49997
258,insertion sort,8355304,49997
259,insertion sort,8357912,49997
260,insertion sort,8367552,49997
261,insertion sort,8373499,49997
262,insertion sort,8375630,49997
263,insertion sort,8368971,49997
264,insertion sort,8345729,49997
265,insertion sort,8354770,49997
266,insertion sort,8359022,49997
267,insertion sort,8357084,49997
268,insertion sort,8369181,49997
269,insertion sort,8389242,49997
270,insertion sort,8349451,49997
271,insertion sort,8351254,49997
272,insertion sort,8328680,49997
273,insertion sort,8356393,49997
274,insertion sort,8353918,49997
275,insertion sort,8373528,49997
276,insertion sort,8370935,49997
277,insertion sort,8358627,49997
278,insertion sort,8364094,49997
279,insertion sort,8341735,49997
280,insertion sort,8376903,49997
281,insertion sort,8378432,49997
282,insertion sort,8395710,49997
283,insertion sort,8354553,49997
284,insertion sort,8379056,49997
285,insertion sort,8344349,49997
286,insertion sort,8390214,49997
287,insertion sort,8359485,49997
288,insertion sort,8359456,49997
289,insertion sort,8366693,49997
290,insertion sort,8360668,49997
291,insertion sort,8353097,49997
292,insertion sort,8374844,49997
293,insertion sort,8396031,49997
294,insertion sort,8365727,49997
295,insertion sort,8376967,49997
296,insertion sort,8355616,49997
297,insertion sort,8357991,49997
298,insertion sort,8391879,49997
299,insertion sort,8375596,49997
300,insertion sort,8356074,49997
301,insertion sort,8368998,49997
302,insertion sort,8411821,49997
303,insertion sort,8355474,49997
304,insertion sort,8377707,49997
305,insertion sort,8359342,49997
306,insertion sort,8358943,49997
307,insertion sort,8331345,49997
308,insertion sort,8356584,49997
309,insertion sort,8364340,49997
310,insertion sort,8370613,49997
311,insertion sort,8382154,49997
312,insertion sort,8377987,49997
313,insertion sort,8351391,49997
314,insertion sort,8362098,49997
315,insertion sort,8387004,49997
316,insertion sort,8356737,49997
317,insertion sort,8393822,49997
318,insertion sort,8351880,49997
319,insertion sort,8354799,49997
320,insertion sort,8352506,49997
321,insertion sort,8342340,49997
322,insertion sort,8362429,49997
323,insertion sort,8358230,49997
324,insertion sort,8349942,49997
325,insertion sort,8422328,49997
326,insertion sort,8377121,49997
327,insertion sort,8686317,49997
328,insertion sort,8412252,49997
329,insertion sort,8383196,49997
330,insertion sort,8351813,49997
331,insertion sort,8362774,49997
332,insertion sort,8378980,49997
333,insertion sort,8365651,49997
334,insertion sort,8329053,49997
335,insertion sort,8358356,49997
336,insertion sort,8359226,49997
337,insertion sort,8367739,49997
338,insertion sort,8351873,49997
339,insertion sort,8364239,49997
340,insertion sort,8351356,49997
341,insertion sort,8348171,49997
342,insertion sort,8393057,49997
343,insertion sort,8345397,49997
344,insertion sort,8378829,49997
345,insertion sort,8365806,49997
346,insertion sort,8341554,49997
347,insertion sort,8352093,49997
348,insertion sort,8365894,49997
349,insertion sort,8367058,49997
350,insertion sort,8359923,49997
351,insertion sort,8385036,49997
352,insertion sort,8328219,49997
353,insertion sort,8269132,49997
354,insertion sort,8298380,49997
355,insertion sort,8283824,49997
356,insertion sort,8276444,49997
357,insertion sort,8274329,49997
358,insertion sort,8317374,49997
359,insertion sort,8247363,49997
360,insertion sort,8299332,49997
361,insertion sort,8327828,49997
362,insertion sort,8315730,49997
363,insertion sort,8286383,49997
364,insertion sort,8310065,49997
365,insertion sort,8245574,49997
366,insertion sort,8244817,49997
367,insertion sort,8295625,49997
368,insertion sort,8262519,49997
369,insertion sort,8341819,49997
370,insertion sort,8369868,49997
371,insertion sort,8362920,49997
372,insertion sort,8362694,49997
373,insertion sort,8350592,49997
374,insertion sort,8359045,49997
375,insertion sort,8319047,49997
376,insertion sort,8341333,49997
377,insertion sort,8355002,49997
378,insertion sort,8336730,49997
379,insertion sort,8317674,49997
380,insertion sort,8318831,49997
381,insertion sort,8305995,49997
382,insertion sort,8310811,49997
383,insertion sort,8320068,49997
384,insertion sort,8298680,49997
385,insertion sort,8340572,49997
386,insertion sort,8354146,49997
387,insertion sort,8389564,49997
388,insertion sort,8425168,49997
389,insertion sort,8436667,49997
390,insertion sort,8365640,49997
391,insertion sort,8338561,49997
392,insertion sort,8340278,49997
393,insertion sort,8353201,49997
394,insertion sort,8364645,49997
395,insertion sort,8339735,49997
396,insertion sort,8357044,49997
397,insertion sort,8364369,49997
398,insertion sort,8369499,49997
399,insertion sort,8358968,49997
400,insertion sort,8333662,49997
401,insertion sort,8360415,49997
402,insertion sort,8332666,49997
403,insertion sort,8348733,49997
404,insertion sort,8339342,49997
405,insertion sort,8354234,49997
406,insertion sort,8363749,49997
407,insertion sort,8382691,49997
408,insertion sort,8352620,49997
409,insertion sort,8355069,49997
410,insertion sort,8348264,49997
411,insertion sort,8342854,49997
412,insertion sort,8342088,49997
413,insertion sort,8357277,49997
414,insertion sort,8340751,49997
415,insertion sort,8360225,49997
416,insertion sort,8338333,49997
417,insertion sort,8335038,49997
418,insertion sort,8345036,49997
419,insertion sort,8343158,49997
420,insertion sort,8356272,49997
421,insertion sort,8355139,49997
422,insertion sort,8341248,49997
423,insertion sort,8354470,49997
424,insertion sort,8350753,49997
425,insertion sort,8337020,49997
426,insertion sort,8367426,49997
427,insertion sort,8356594,49997
428,insertion sort,8343923,49997
429,insertion sort,8355254,49997
430,insertion sort,8355265,49997
431,insertion sort,8304169,49997
432,insertion sort,8384591,49997
433,insertion sort,8299465,49997
434,insertion sort,8319104,49997
435,insertion sort,8336089,49997
436,insertion sort,8348630,49997
437,insertion sort,8327849,49997
438,insertion sort,8309741,49997
439,insertion sort,8318511,49997
440,insertion sort,8347557,49997
441,insertion sort,8377614,49997
442,insertion sort,8370135,49997
443,insertion sort,8358791,49997
444,insertion sort,8352993,49997
445,insertion sort,8353374,49997
446,insertion sort,8361390,49997
447,insertion sort,8335217,49997
448,insertion sort,8310050,49997
449,insertion sort,8312271,49997
450,insertion sort,8310313,49997
451,insertion sort,8297736,49997
452,insertion sort,8337417,49997
453,insertion sort,8308369,49997
454,insertion sort,8359357,49997
455,insertion sort,8366834,49997
456,insertion sort,8356199,49997
457,insertion sort,8342226,49997
458,insertion sort,8348754,49997
459,insertion sort,8349195,49997
460,insertion sort,8377437,49997
461,insertion sort,8377006,49997
462,insertion sort,8373773,49997
463,insertion sort,8343065,49997
464,insertion sort,8367472,49997
465,insertion sort,8351117,49997
466,insertion sort,8353678,49997
467,insertion sort,8379728,49997
468,insertion sort,8357915,49997
469,insertion sort,8368401,49997
470,insertion sort,8387210,49997
471,insertion sort,8378638,49997
472,insertion sort,8363868,49997
473,insertion sort,8355432,49997
474,insertion sort,8379959,49997
475,insertion sort,8363874,49997
476,insertion sort,8357980,49997
477,insertion sort,8368549,49997
478,insertion sort,8372174,49997
479,insertion sort,8348176,49997
480,insertion sort,8366167,49997
481,insertion sort,8369872,49997
482,insertion sort,8330921,49997
483,insertion sort,8350890,49997
484,insertion sort,8352532,49997
485,insertion sort,8364915,49997
486,insertion sort,8400699,49997
487,insertion sort,8308839,49997
488,insertion sort,8325231,49997
489,insertion sort,8337968,49997
490,insertion sort,8313952,49997
491,insertion sort,8332214,49997
492,insertion sort,8338369,49997
493,insertion sort,8337457,49997
494,insertion sort,8356539,49997
495,insertion sort,8335771,49997
496,insertion sort,8465753,49997
497,insertion sort,8430783,49997
498,insertion sort,8393279,49997
499,insertion sort,8347198,49997
500,insertion sort,8341513,49997
501,insertion sort,8387833,49997
502,insertion sort,8369449,49997
503,insertion sort,8359508,49997
504,insertion sort,8377714,49997
505,insertion sort,8378496,49997
506,insertion sort,8340353,49997
507,insertion sort,8347862,49997
508,insertion sort,8353738,49997
509,insertion sort,8316659,49997
510,insertion sort,8345931,49997
511,insertion sort,8365346,49997
512,insertion sort,8372511,49997
513,insertion sort,8370866,49997
514,insertion sort,8357358,49997
515,insertion sort,8361574,49997
516,insertion sort,8369770,49997
517,insertion sort,8364873,49997
518,insertion sort,8355117,49997
519,insertion sort,8381123,49997
520,insertion sort,8382464,49997
521,insertion sort,8351342,49997
522,insertion sort,8379653,49997
523,insertion sort,8343789,49997
524,insertion sort,8341627,49997
525,insertion sort,8356091,49997
526,insertion sort,8353535,49997
527,insertion sort,8375427,49997
528,insertion sort,8373858,49997
529,insertion sort,8363984,49997
530,insertion sort,8352092,49997
531,insertion sort,8362833,49997
532,insertion sort,8372635,49997
533,insertion sort,8337195,49997
534,insertion sort,8355745,49997
535,insertion sort,8362722,49997
536,insertion sort,8354732,49997
537,insertion sort,8355013,49997
538,insertion sort,8359462,49997
539,insertion sort,8350708,49997
540,insertion sort,8345869,49997
541,insertion sort,8329261,49997
542,insertion sort,8333079,49997
543,insertion sort,8358462,49997
544,insertion sort,8367955,49997
545,insertion sort,8370606,49997
546,insertion sort,8357693,49997
547,insertion sort,8359518,49997
548,insertion sort,8365169,49997
549,insertion sort,8354381,49997
550,insertion sort,8343977,49997
551,insertion sort,8347344,49997
552,insertion sort,8369241,49997
553,insertion sort,8347404,49997
554,insertion sort,8346416,49997
555,insertion sort,8336045,49997
556,insertion sort,8353473,49997
557,insertion sort,8372563,49997
558,insertion sort,8348454,49997
559,insertion sort,8347426,49997
560,insertion sort,8352468,49997
561,insertion sort,8372504,49997
562,insertion sort,8369516,49997
563,insertion sort,8364142,49997
564,insertion sort,8340416,49997
565,insertion sort,8342115,49997
566,insertion sort,8323198,49997
567,insertion sort,8302261,49997
568,insertion sort,8336190,49997
569,insertion sort,8341439,49997
570,insertion sort,8384475,49997
571,insertion sort,8324313,49997
572,insertion sort,8343829,49997
573,insertion sort,8352006,49997
574,insertion sort,8353993,49997
575,insertion sort,8362973,49997
576,insertion sort,8358505,49997
577,insertion sort,8358555,49997
578,insertion sort,8376110,49997
579,insertion sort,8383111,49997
580,insertion sort,8341901,49997
581,insertion sort,8333266,49997
582,insertion sort,8345908,49997
583,insertion sort,8354412,49997
584,insertion sort,8346622,49997
585,insertion sort,8325929,49997
586,insertion sort,8350654,49997
587,insertion sort,8368765,49997
588,insertion sort,8348379,49997
589,insertion sort,8358398,49997
590,insertion sort,8358833,49997
591,insertion sort,8345084,49997
592,insertion sort,8321202,49997
593,insertion sort,8358507,49997
594,insertion sort,8349611,49997
595,insertion sort,8340717,49997
596,insertion sort,8362228,49997
597,insertion sort,8369604,49997
598,insertion sort,8357704,49997
599,insertion sort,8353962,49997
600,insertion sort,8353998,49997
601,insertion sort,8331921,49997
602,insertion sort,8350025,49997
603,insertion sort,8355998,49997
604,insertion sort,8325677,49997
605,insertion sort,8374898,49997
606,insertion sort,8370752,49997
607,insertion sort,8328520,49997
608,insertion sort,8334704,49997
609,insertion sort,8350040,49997
610,insertion sort,8343106,49997
611,insertion sort,8351164,49997
612,insertion sort,8375950,49997
613,insertion sort,8341628,49997
614,insertion sort,8350312,49997
615,insertion sort,8358691,49997
616,insertion sort,8338040,49997
617,insertion sort,8323323,49997
618,insertion sort,8333470,49997
619,insertion sort,8336470,49997
620,insertion sort,8304517,49997
621,insertion sort,8304729,49997
622,insertion sort,8290949,49997
623,insertion sort,8302900,49997
624,insertion sort,8318793,49997
625,insertion sort,8320720,49997
626,insertion sort,8309783,49997
627,insertion sort,8336026,49997
628,insertion sort,8359364,49997
629,insertion sort,8349489,49997
630,insertion sort,8357579,49997
631,insertion sort,8326864,49997
632,insertion sort,8347256,49997
633,insertion sort,8344024,49997
634,insertion sort,8342389,49997
635,insertion sort,8346722,49997
636,insertion sort,8343574,49997
637,insertion sort,8341667,49997
638,insertion sort,8356582,49997
639,insertion sort,8373767,49997
640,insertion sort,8368615,49997
641,insertion sort,8368038,49997
642,insertion sort,8361392,49997
643,insertion sort,8340663,49997
644,insertion sort,8320455,49997
645,insertion sort,8357496,49997
646,insertion sort,8377119,49997
647,insertion sort,8341985,49997
648,insertion sort,8395520,49997
649,insertion sort,8359968,49997
650,insertion sort,8347029,49997
651,insertion sort,8366729,49997
652,insertion sort,8351573,49997
653,insertion sort,8340137,49997
654,insertion sort,8331894,49997
655,insertion sort,8376167,49997
656,insertion sort,8353925,49997
657,insertion sort,8342928,49997
658,insertion sort,8349152,49997
659,insertion sort,8340489,49997
660,insertion sort,8342800,49997
661,insertion sort,8342228,49997
662,insertion sort,8365732,49997
663,insertion sort,8359693,49997
664,insertion sort,8336767,49997
665,insertion sort,8383850,49997
666,insertion sort,8392500,49997
667,insertion sort,8365994,49997
668,insertion sort,8359312,49997
669,insertion sort,8359658,49997
670,insertion sort,8362423,49997
671,insertion sort,8359030,49997
672,insertion sort,8368350,49997
673,insertion sort,8365421,49997
674,insertion sort,8361391,49997
675,insertion sort,8358915,49997
676,insertion sort,8363893,49997
677,insertion sort,8387511,49997
678,insertion sort,8335600,49997
679,insertion sort,8341111,49997
680,insertion sort,8376150,49997
681,insertion sort,8358355,49997
682,insertion sort,8353129,49997
683,insertion sort,8349447,49997
684,insertion sort,8358709,49997
685,insertion sort,8364825,49997
686,insertion sort,8382842,49997
687,insertion sort,8357736,49997
688,insertion sort,8367769,49997
689,insertion sort,8331345,49997
690,insertion sort,8349788,49997
691,insertion sort,8354378,49997
692,insertion sort,8358696,49997
693,insertion sort,8354434,49997
694,insertion sort,8316378,49997
695,insertion sort,8354154,49997
696,insertion sort,8389198,49997
697,insertion sort,8361125,49997
698,insertion sort,8364026,49997
699,insertion sort,8355700,49997
700,insertion sort,8344231,49997
701,insertion sort,8348707,49997
702,insertion sort,8371605,49997
703,insertion sort,8371020,49997
704,insertion sort,8381144,49997
705,insertion sort,8344515,49997
706,insertion sort,8344246,49997
707,insertion sort,8375255,49997
708,insertion sort,8369084,49997
709,insertion sort,8346963,49997
710,insertion sort,8331828,49997
711,insertion sort,8340291,49997
712,insertion sort,8373343,49997
713,insertion sort,8359966,49997
714,insertion sort,8378435,49997
715,insertion sort,8341169,49997
716,insertion sort,8349530,49997
717,insertion sort,8358982,49997
718,insertion sort,8369761,49997
719,insertion sort,8668113,49997
720,insertion sort,8411478,49997
721,insertion sort,8394976,49997
722,insertion sort,8352901,49997
723,insertion sort,8371358,49997
724,insertion sort,8363376,49997
725,insertion sort,8357271,49997
726,insertion sort,8351178,49997
727,insertion sort,8372502,49997
728,insertion sort,8358484,49997
729,insertion sort,8361639,49997
730,insertion sort,8382047,49997
731,insertion sort,8342923,49997
732,insertion sort,8340738,49997
733,insertion sort,8412827,49997
734,insertion sort,8370467,49997
735,insertion sort,8348622,49997
736,insertion sort,8398195,49997
737,insertion sort,8357979,49997
738,insertion sort,8368481,49997
739,insertion sort,8366299,49997
740,insertion sort,8360879,49997
741,insertion sort,8390933,49997
742,insertion sort,8371448,49997
743,insertion sort,8383753,49997
744,insertion sort,8355939,49997
745,insertion sort,8343133,49997
746,insertion sort,8357041,49997
747,insertion sort,8379972,49997
748,insertion sort,8432038,49997
749,insertion sort,8366782,49997
750,insertion sort,8370482,49997
751,insertion sort,8345144,49997
752,insertion sort,8345336,49997
753,insertion sort,8401118,49997
754,insertion sort,8357185,49997
755,insertion sort,8373781,49997
756,insertion sort,8358750,49997
757,insertion sort,8359638,49997
758,insertion sort,8356413,49997
759,insertion sort,8354633,49997
760,insertion sort,8345770,49997
761,insertion sort,8370901,49997
762,insertion sort,8384260,49997
763,insertion sort,8363003,49997
764,insertion sort,8356572,49997
765,insertion sort,8349286,49997
766,insertion sort,8345136,49997
767,insertion sort,8361340,49997
768,insertion sort,8347532,49997
769,insertion sort,8368812,49997
770,insertion sort,8366271,49997
771,insertion sort,8353250,49997
772,insertion sort,8377686,49997
773,insertion sort,8353259,49997
774,insertion sort,8386421,49997
775,insertion sort,8365528,49997
776,insertion sort,8366361,49997
777,insertion sort,8346597,49997
778,insertion sort,8346324,49997
779,insertion sort,8365510,49997
780,insertion sort,8883828,49997
781,insertion sort,10321211,49997
782,insertion sort,11024094,49997
783,insertion sort,8623139,49997
784,insertion sort,8425024,49997
785,insertion sort,8348388,49997
786,insertion sort,8535820,49997
787,insertion sort,8317533,49997
788,insertion sort,8254792,49997
789,insertion sort,8242617,49997
790,insertion sort,8280028,49997
791,insertion sort,8468337,49997
792,insertion sort,8526305,49997
793,insertion sort,8362330,49997
794,insertion sort,8370688,49997
795,insertion sort,8352067,49997
796,insertion sort,8335974,49997
797,insertion sort,8310027,49997
798,insertion sort,8411875,49997
799,insertion sort,8321100,49997
800,insertion sort,8327363,49997
801,insertion sort,8318136,49997
802,insertion sort,8332955,49997
803,insertion sort,8319171,49997
804,insertion sort,8370204,49997
805,insertion sort,8499608,49997
806,insertion sort,8491200,49997
807,insertion sort,8781119,49997
808,insertion sort,8420563,49997
809,insertion sort,8457538,49997
810,insertion sort,8457433,49997
811,insertion sort,8535635,49997
812,insertion sort,8463293,49997
813,insertion sort,8456846,49997
814,insertion sort,8431708,49997
815,insertion sort,8430646,49997
816,insertion sort,8411968,49997
817,insertion sort,8383695,49997
818,insertion sort,8474709,49997
819,insertion sort,8447963,49997
820,insertion sort,8461946,49997
821,insertion sort,8490893,49997
822,insertion sort,9311459,49997
823,insertion sort,8672662,49997
824,insertion sort,8490990,49997
825,insertion sort,8657349,49997
826,insertion sort,8577216,49997
827,insertion sort,8580408,49997
828,insertion sort,8490454,49997
829,insertion sort,8700310,49997
830,insertion sort,8411643,49997
831,insertion sort,8456870,49997
832,insertion sort,8531093,49997
833,insertion sort,8514848,49997
834,insertion sort,8466481,49997
835,insertion sort,8440609,49997
836,insertion sort,8713337,49997
837,insertion sort,8793618,49997
838,insertion sort,8533711,49997
839,insertion sort,8496891,49997
840,insertion sort,8355408,49997
841,insertion sort,8518718,49997
842,insertion sort,8361928,49997
843,insertion sort,8367745,49997
844,insertion sort,8422098,49997
845,insertion sort,8338204,49997
846,insertion sort,8675387,49997
847,insertion sort,8445945,49997
848,insertion sort,8465095,49997
849,insertion sort,8464257,49997
850,insertion sort,8518459,49997
851,insertion sort,8541143,49997
852,insertion sort,8520521,49997
853,insertion sort,8514750,49997
854,insertion sort,8796711,49997
855,insertion sort,8630472,49997
856,insertion sort,8479699,49997
857,insertion sort,8484836,49997
858,insertion sort,8669687,49997
859,insertion sort,8456674,49997
860,insertion sort,8441128,49997
861,insertion sort,8495643,49997
862,insertion sort,8530237,49997
863,insertion sort,8466187,49997
864,insertion sort,8493298,49997
865,insertion sort,8550345,49997
866,insertion sort,8474387,49997
867,insertion sort,8524922,49997
868,insertion sort,8472118,49997
869,insertion sort,8575003,49997
870,insertion sort,8831915,49997
871,insertion sort,8820985,49997
872,insertion sort,8514465,49997
873,insertion sort,8527334,49997
874,insertion sort,8568029,49997
875,insertion sort,8560983,49997
876,insertion sort,8340488,49997
877,insertion sort,8373322,49997
878,insertion sort,8328008,49997
879,insertion sort,8404454,49997
880,insertion sort,8318882,49997
881,insertion sort,8336864,49997
882,insertion sort,8325402,49997
883,insertion sort,8393823,49997
884,insertion sort,8388729,49997
885,insertion sort,8317701,49997
886,insertion sort,8421216,49997
887,insertion sort,8375246,49997
888,insertion sort,8353642,49997
889,insertion sort,8350713,49997
890,insertion sort,8356197,49997
891,insertion sort,8356909,49997
892,insertion sort,8281211,49997
893,insertion sort,8237534,49997
894,insertion sort,8277090,49997
895,insertion sort,8332621,49997
896,insertion sort,8344503,49997
897,insertion sort,8381474,49997
898,insertion sort,8337832,49997
899,insertion sort,8339300,49997
900,insertion sort,8354809,49997
901,insertion sort,8367591,49997
902,insertion sort,8375138,49997
903,insertion sort,8382659,49997
904,insertion sort,8343586,49997
905,insertion sort,8382570,49997
906,insertion sort,8384804,49997
907,insertion sort,8337305,49997
908,insertion sort,8344749,49997
909,insertion sort,8362017,49997
910,insertion sort,8398816,49997
911,insertion sort,8351823,49997
912,insertion sort,8318192,49997
913,insertion sort,8364513,49997
914,insertion sort,8324677,49997
915,insertion sort,8343995,49997
916,insertion sort,8375141,49997
917,insertion sort,8366939,49997
918,insertion sort,8336866,49997
919,insertion sort,8492473,49997
920,insertion sort,8374576,49997
921,insertion sort,8340053,49997
922,insertion sort,8373689,49997
923,insertion sort,8293185,49997
924,insertion sort,8237437,49997
925,insertion sort,8309453,49997
926,insertion sort,8373923,49997
927,insertion sort,8323167,49997
928,insertion sort,8301480,49997
929,insertion sort,8367243,49997
930,insertion sort,8353090,49997
