2test_id,algorithm,time,n_size
73,insertion sort,3377677,49997
74,insertion sort,3358165,49997
75,insertion sort,3419232,49997
76,insertion sort,3368162,49997
77,insertion sort,3340292,49997
78,insertion sort,3414636,49997
79,insertion sort,3372533,49997
80,insertion sort,3350228,49997
81,insertion sort,3357134,49997
82,insertion sort,3364779,49997
83,insertion sort,3404115,49997
84,insertion sort,3348180,49997
85,insertion sort,3374108,49997
86,insertion sort,3347616,49997
87,insertion sort,3358995,49997
88,insertion sort,3361029,49997
89,insertion sort,3355690,49997
90,insertion sort,3374735,49997
91,insertion sort,3368115,49997
92,insertion sort,3369290,49997
93,insertion sort,3356259,49997
94,insertion sort,3369469,49997
95,insertion sort,3328367,49997
96,insertion sort,3365728,49997
97,insertion sort,3355407,49997
98,insertion sort,3354421,49997
99,insertion sort,3400048,49997
100,insertion sort,3383486,49997
101,insertion sort,3384157,49997
102,insertion sort,3375821,49997
103,insertion sort,3360572,49997
104,insertion sort,3392840,49997
105,insertion sort,3335149,49997
106,insertion sort,3343442,49997
107,insertion sort,3343442,49997
108,insertion sort,3422983,49997
109,insertion sort,3361723,49997
110,insertion sort,3360092,49997
111,insertion sort,3355285,49997
112,insertion sort,3369305,49997
113,insertion sort,3379699,49997
114,insertion sort,3350897,49997
115,insertion sort,3336230,49997
116,insertion sort,3571905,49997
117,insertion sort,3356743,49997
118,insertion sort,3314816,49997
119,insertion sort,3428101,49997
120,insertion sort,3408258,49997
121,insertion sort,3380289,49997
122,insertion sort,3387443,49997
123,insertion sort,3397232,49997
124,insertion sort,3378324,49997
125,insertion sort,3349287,49997
126,insertion sort,3347328,49997
127,insertion sort,3322860,49997
128,insertion sort,3382864,49997
129,insertion sort,3340469,49997
130,insertion sort,3338332,49997
131,insertion sort,3344124,49997
132,insertion sort,3374026,49997
133,insertion sort,3369532,49997
134,insertion sort,3361908,49997
135,insertion sort,3336027,49997
136,insertion sort,3348761,49997
137,insertion sort,3395541,49997
138,insertion sort,3368823,49997
139,insertion sort,3350869,49997
140,insertion sort,3360116,49997
141,insertion sort,3324105,49997
142,insertion sort,3274672,49997
143,insertion sort,3357574,49997
144,insertion sort,3357328,49997
145,insertion sort,3345325,49997
146,insertion sort,3377734,49997
147,insertion sort,3378083,49997
148,insertion sort,3351815,49997
149,insertion sort,3381907,49997
150,insertion sort,3397849,49997
151,insertion sort,3380467,49997
152,insertion sort,3343022,49997
153,insertion sort,3367190,49997
154,insertion sort,3371599,49997
155,insertion sort,3390357,49997
156,insertion sort,3352542,49997
157,insertion sort,3348250,49997
158,insertion sort,3369481,49997
159,insertion sort,3365556,49997
160,insertion sort,3344583,49997
161,insertion sort,3322102,49997
162,insertion sort,3351956,49997
163,insertion sort,3340589,49997
164,insertion sort,3342147,49997
165,insertion sort,3342229,49997
166,insertion sort,3353293,49997
167,insertion sort,3360724,49997
168,insertion sort,3376405,49997
169,insertion sort,3333304,49997
170,insertion sort,3333029,49997
171,insertion sort,3342797,49997
172,insertion sort,3349705,49997
173,insertion sort,3341218,49997
174,insertion sort,3346879,49997
175,insertion sort,3367466,49997
176,insertion sort,3354539,49997
177,insertion sort,3332222,49997
178,insertion sort,3370832,49997
179,insertion sort,3396171,49997
180,insertion sort,3334839,49997
181,insertion sort,3357672,49997
182,insertion sort,3364905,49997
183,insertion sort,3372781,49997
184,insertion sort,3367900,49997
185,insertion sort,3413639,49997
186,insertion sort,3336762,49997
187,insertion sort,3341535,49997
188,insertion sort,3369015,49997
189,insertion sort,3325359,49997
190,insertion sort,3352790,49997
191,insertion sort,3368726,49997
192,insertion sort,3404604,49997
193,insertion sort,3388126,49997
194,insertion sort,3361954,49997
195,insertion sort,3366039,49997
196,insertion sort,3391801,49997
197,insertion sort,3344729,49997
198,insertion sort,3345582,49997
199,insertion sort,3356547,49997
200,insertion sort,3358205,49997
201,insertion sort,3355009,49997
202,insertion sort,3358995,49997
203,insertion sort,3363991,49997
204,insertion sort,3372907,49997
205,insertion sort,3367851,49997
206,insertion sort,3364047,49997
207,insertion sort,3380423,49997
208,insertion sort,3379293,49997
209,insertion sort,3343476,49997
210,insertion sort,3370964,49997
211,insertion sort,3377114,49997
212,insertion sort,3376136,49997
213,insertion sort,3346977,49997
214,insertion sort,3378727,49997
215,insertion sort,3337503,49997
216,insertion sort,3359179,49997
217,insertion sort,3379070,49997
218,insertion sort,3379267,49997
219,insertion sort,3332316,49997
220,insertion sort,3385564,49997
221,insertion sort,3392553,49997
222,insertion sort,3351133,49997
223,insertion sort,3404825,49997
224,insertion sort,3370262,49997
225,insertion sort,3355655,49997
226,insertion sort,3382605,49997
227,insertion sort,3381164,49997
228,insertion sort,3360186,49997
229,insertion sort,3351951,49997
230,insertion sort,3377368,49997
231,insertion sort,3312776,49997
232,insertion sort,3361856,49997
233,insertion sort,3357378,49997
234,insertion sort,3385043,49997
235,insertion sort,3352202,49997
236,insertion sort,3343911,49997
237,insertion sort,3354371,49997
238,insertion sort,3372312,49997
239,insertion sort,3369873,49997
240,insertion sort,3383247,49997
241,insertion sort,3348530,49997
242,insertion sort,3384916,49997
243,insertion sort,3364489,49997
244,insertion sort,3330661,49997
245,insertion sort,3346923,49997
246,insertion sort,3348695,49997
247,insertion sort,3349875,49997
248,insertion sort,3361761,49997
249,insertion sort,3343194,49997
250,insertion sort,3343150,49997
251,insertion sort,3329875,49997
252,insertion sort,3368235,49997
253,insertion sort,3338581,49997
254,insertion sort,3354497,49997
255,insertion sort,3366339,49997
256,insertion sort,3373917,49997
257,insertion sort,3368668,49997
258,insertion sort,3376118,49997
259,insertion sort,3343072,49997
260,insertion sort,3435098,49997
261,insertion sort,3394446,49997
262,insertion sort,3401026,49997
263,insertion sort,3336128,49997
264,insertion sort,3351706,49997
265,insertion sort,3368929,49997
266,insertion sort,3372965,49997
267,insertion sort,3377045,49997
268,insertion sort,3363950,49997
269,insertion sort,3387469,49997
270,insertion sort,3359796,49997
271,insertion sort,3345670,49997
272,insertion sort,3362086,49997
273,insertion sort,3354249,49997
274,insertion sort,3367095,49997
275,insertion sort,3383009,49997
276,insertion sort,3399272,49997
277,insertion sort,3343741,49997
278,insertion sort,3357882,49997
279,insertion sort,3372390,49997
280,insertion sort,3384638,49997
281,insertion sort,3387738,49997
282,insertion sort,3395845,49997
283,insertion sort,3391122,49997
284,insertion sort,3397233,49997
285,insertion sort,3382192,49997
286,insertion sort,3388052,49997
287,insertion sort,3413439,49997
288,insertion sort,3385896,49997
289,insertion sort,3406700,49997
290,insertion sort,3391776,49997
291,insertion sort,3429130,49997
292,insertion sort,3391224,49997
293,insertion sort,3373292,49997
294,insertion sort,3429414,49997
295,insertion sort,3347359,49997
296,insertion sort,3371570,49997
297,insertion sort,3386122,49997
298,insertion sort,3417767,49997
299,insertion sort,3370644,49997
300,insertion sort,3359502,49997
301,insertion sort,3333864,49997
302,insertion sort,3347386,49997
303,insertion sort,3356108,49997
304,insertion sort,3343687,49997
305,insertion sort,3347511,49997
306,insertion sort,3369941,49997
307,insertion sort,3379982,49997
308,insertion sort,3364153,49997
309,insertion sort,3362839,49997
310,insertion sort,3357215,49997
311,insertion sort,3383457,49997
312,insertion sort,3363252,49997
313,insertion sort,3362340,49997
314,insertion sort,3360777,49997
315,insertion sort,3389973,49997
316,insertion sort,3346208,49997
317,insertion sort,3363118,49997
318,insertion sort,3368377,49997
319,insertion sort,3409252,49997
320,insertion sort,3343245,49997
321,insertion sort,3377267,49997
322,insertion sort,3374178,49997
323,insertion sort,3383130,49997
324,insertion sort,3353573,49997
325,insertion sort,3353425,49997
326,insertion sort,3383581,49997
327,insertion sort,3368357,49997
328,insertion sort,3372928,49997
329,insertion sort,3360603,49997
330,insertion sort,3386169,49997
331,insertion sort,3339072,49997
332,insertion sort,3352054,49997
333,insertion sort,3376733,49997
334,insertion sort,3345697,49997
335,insertion sort,3345859,49997
336,insertion sort,3349605,49997
337,insertion sort,3368340,49997
338,insertion sort,3340752,49997
339,insertion sort,3349599,49997
340,insertion sort,3354865,49997
341,insertion sort,3353742,49997
342,insertion sort,3343329,49997
343,insertion sort,3342897,49997
344,insertion sort,3367996,49997
345,insertion sort,3342948,49997
346,insertion sort,3372198,49997
347,insertion sort,3328483,49997
348,insertion sort,3359084,49997
349,insertion sort,3317939,49997
350,insertion sort,3337093,49997
351,insertion sort,3344339,49997
352,insertion sort,3333827,49997
353,insertion sort,3347384,49997
354,insertion sort,3337742,49997
355,insertion sort,3350099,49997
356,insertion sort,3393793,49997
357,insertion sort,3377054,49997
358,insertion sort,3391404,49997
359,insertion sort,3374771,49997
360,insertion sort,3366691,49997
361,insertion sort,3377148,49997
362,insertion sort,3342673,49997
363,insertion sort,3353922,49997
364,insertion sort,3365763,49997
365,insertion sort,3385285,49997
366,insertion sort,3360833,49997
367,insertion sort,3376694,49997
368,insertion sort,3385389,49997
369,insertion sort,3387729,49997
370,insertion sort,3347523,49997
371,insertion sort,3352413,49997
372,insertion sort,3366678,49997
373,insertion sort,3395626,49997
374,insertion sort,3383706,49997
375,insertion sort,3349536,49997
376,insertion sort,3353448,49997
377,insertion sort,3372827,49997
378,insertion sort,3367448,49997
379,insertion sort,3364947,49997
380,insertion sort,3361775,49997
381,insertion sort,3395727,49997
382,insertion sort,3382953,49997
383,insertion sort,3374695,49997
384,insertion sort,3362328,49997
385,insertion sort,3358774,49997
386,insertion sort,3338468,49997
387,insertion sort,3364513,49997
388,insertion sort,3345800,49997
389,insertion sort,3359859,49997
390,insertion sort,3353539,49997
391,insertion sort,3340207,49997
392,insertion sort,3356321,49997
393,insertion sort,3355176,49997
394,insertion sort,3354325,49997
395,insertion sort,3352180,49997
396,insertion sort,3378029,49997
397,insertion sort,3376020,49997
398,insertion sort,3350226,49997
399,insertion sort,3350370,49997
400,insertion sort,3371090,49997
401,insertion sort,3376862,49997
402,insertion sort,3388586,49997
403,insertion sort,3369554,49997
404,insertion sort,3368328,49997
405,insertion sort,3379167,49997
406,insertion sort,3342208,49997
407,insertion sort,3378236,49997
408,insertion sort,3352530,49997
409,insertion sort,3351482,49997
410,insertion sort,578641762,49997
411,insertion sort,4433055,49997
412,insertion sort,3365984,49997
413,insertion sort,3338362,49997
414,insertion sort,3345824,49997
415,insertion sort,3339655,49997
416,insertion sort,3376000,49997
417,insertion sort,3362395,49997
418,insertion sort,3341732,49997
419,insertion sort,3357402,49997
420,insertion sort,3353785,49997
421,insertion sort,3324935,49997
422,insertion sort,3303318,49997
423,insertion sort,3335960,49997
424,insertion sort,3328965,49997
425,insertion sort,3353415,49997
426,insertion sort,3337009,49997
427,insertion sort,3333940,49997
428,insertion sort,3391950,49997
429,insertion sort,3334737,49997
430,insertion sort,3367708,49997
431,insertion sort,3432955,49997
432,insertion sort,3380127,49997
433,insertion sort,3332906,49997
434,insertion sort,3346519,49997
435,insertion sort,3376748,49997
436,insertion sort,3355439,49997
437,insertion sort,3349654,49997
438,insertion sort,3334640,49997
439,insertion sort,3331031,49997
440,insertion sort,3334546,49997
441,insertion sort,3339109,49997
442,insertion sort,3331133,49997
443,insertion sort,3340996,49997
444,insertion sort,3363397,49997
445,insertion sort,3355447,49997
446,insertion sort,3374536,49997
447,insertion sort,3380499,49997
448,insertion sort,3343395,49997
449,insertion sort,3358135,49997
450,insertion sort,3337587,49997
451,insertion sort,3345921,49997
452,insertion sort,3324971,49997
453,insertion sort,3346516,49997
454,insertion sort,3321057,49997
455,insertion sort,3347854,49997
456,insertion sort,3367078,49997
457,insertion sort,3344503,49997
458,insertion sort,3346297,49997
459,insertion sort,3342086,49997
460,insertion sort,3343932,49997
461,insertion sort,3354358,49997
462,insertion sort,3322675,49997
463,insertion sort,3360492,49997
464,insertion sort,3325757,49997
465,insertion sort,3321187,49997
466,insertion sort,3366572,49997
467,insertion sort,3328771,49997
468,insertion sort,3339462,49997
469,insertion sort,3320374,49997
470,insertion sort,3358721,49997
471,insertion sort,3336174,49997
472,insertion sort,3328166,49997
473,insertion sort,3330254,49997
474,insertion sort,3344100,49997
475,insertion sort,3351517,49997
476,insertion sort,3342632,49997
477,insertion sort,3327953,49997
478,insertion sort,3327688,49997
479,insertion sort,3352964,49997
480,insertion sort,3338193,49997
481,insertion sort,3363397,49997
482,insertion sort,3355693,49997
483,insertion sort,3356999,49997
484,insertion sort,3358955,49997
485,insertion sort,3340087,49997
486,insertion sort,3324848,49997
487,insertion sort,3328401,49997
488,insertion sort,3334399,49997
489,insertion sort,3351452,49997
490,insertion sort,3384578,49997
491,insertion sort,3357073,49997
492,insertion sort,3374160,49997
493,insertion sort,3411943,49997
494,insertion sort,3745240,49997
495,insertion sort,3312187,49997
496,insertion sort,3400054,49997
497,insertion sort,3479134,49997
498,insertion sort,3422299,49997
499,insertion sort,3383925,49997
500,insertion sort,3361171,49997
501,insertion sort,3294023,49997
502,insertion sort,3378998,49997
503,insertion sort,3365320,49997
504,insertion sort,3351345,49997
505,insertion sort,3346189,49997
506,insertion sort,3343356,49997
507,insertion sort,3410147,49997
508,insertion sort,3270318,49997
509,insertion sort,3256853,49997
510,insertion sort,3250242,49997
511,insertion sort,3251543,49997
512,insertion sort,3236906,49997
513,insertion sort,3230324,49997
514,insertion sort,3222645,49997
515,insertion sort,3235491,49997
516,insertion sort,3225220,49997
517,insertion sort,3242804,49997
518,insertion sort,3223774,49997
519,insertion sort,3231910,49997
520,insertion sort,3228200,49997
521,insertion sort,3240401,49997
522,insertion sort,3220764,49997
523,insertion sort,3214745,49997
524,insertion sort,3220481,49997
525,insertion sort,3216706,49997
526,insertion sort,3221725,49997
527,insertion sort,3230098,49997
528,insertion sort,3235224,49997
529,insertion sort,3238852,49997
530,insertion sort,3231379,49997
531,insertion sort,3231821,49997
532,insertion sort,3236011,49997
533,insertion sort,3226355,49997
534,insertion sort,3225731,49997
535,insertion sort,3222992,49997
536,insertion sort,3240948,49997
537,insertion sort,3237430,49997
538,insertion sort,3233128,49997
539,insertion sort,3231215,49997
540,insertion sort,3223313,49997
541,insertion sort,3228334,49997
542,insertion sort,3233820,49997
543,insertion sort,3232691,49997
544,insertion sort,3230178,49997
545,insertion sort,3236826,49997
546,insertion sort,3238253,49997
547,insertion sort,3236356,49997
548,insertion sort,3230810,49997
549,insertion sort,3238159,49997
550,insertion sort,3234264,49997
551,insertion sort,3225818,49997
552,insertion sort,3236957,49997
553,insertion sort,3234770,49997
554,insertion sort,3243839,49997
555,insertion sort,3232585,49997
556,insertion sort,3239431,49997
557,insertion sort,3236711,49997
558,insertion sort,3227821,49997
559,insertion sort,3225884,49997
560,insertion sort,3229699,49997
561,insertion sort,3234492,49997
562,insertion sort,3225494,49997
563,insertion sort,3226565,49997
564,insertion sort,3233990,49997
565,insertion sort,3236339,49997
566,insertion sort,3242667,49997
567,insertion sort,3234545,49997
568,insertion sort,3227483,49997
569,insertion sort,3229931,49997
570,insertion sort,3238801,49997
571,insertion sort,3232838,49997
572,insertion sort,3235157,49997
573,insertion sort,3236318,49997
574,insertion sort,3234594,49997
575,insertion sort,3236074,49997
576,insertion sort,3234921,49997
577,insertion sort,3230939,49997
578,insertion sort,3228006,49997
579,insertion sort,3231448,49997
580,insertion sort,3230672,49997
581,insertion sort,3234263,49997
582,insertion sort,3236545,49997
583,insertion sort,3238771,49997
584,insertion sort,3892265,49997
585,insertion sort,3331799,49997
586,insertion sort,3230817,49997
587,insertion sort,3236387,49997
588,insertion sort,3245305,49997
589,insertion sort,3244428,49997
590,insertion sort,3226079,49997
591,insertion sort,3250202,49997
592,insertion sort,3244678,49997
593,insertion sort,3272466,49997
594,insertion sort,3266695,49997
595,insertion sort,3263657,49997
596,insertion sort,3262416,49997
597,insertion sort,3263718,49997
598,insertion sort,3262166,49997
599,insertion sort,3261475,49997
600,insertion sort,3261253,49997
601,insertion sort,3261891,49997
602,insertion sort,3265583,49997
603,insertion sort,3270655,49997
604,insertion sort,3257800,49997
605,insertion sort,3255331,49997
606,insertion sort,3264419,49997
607,insertion sort,3260016,49997
608,insertion sort,3261879,49997
609,insertion sort,3261950,49997
610,insertion sort,3271713,49997
611,insertion sort,3255879,49997
612,insertion sort,3246347,49997
613,insertion sort,3272487,49997
614,insertion sort,3262224,49997
615,insertion sort,3271984,49997
616,insertion sort,3263383,49997
617,insertion sort,3256029,49997
618,insertion sort,3259644,49997
619,insertion sort,3271108,49997
620,insertion sort,3261409,49997
621,insertion sort,3262014,49997
622,insertion sort,3257768,49997
623,insertion sort,3269653,49997
624,insertion sort,3256536,49997
625,insertion sort,3262198,49997
626,insertion sort,3269582,49997
627,insertion sort,3266415,49997
628,insertion sort,3280809,49997
629,insertion sort,3230377,49997
630,insertion sort,3245950,49997
631,insertion sort,3285659,49997
632,insertion sort,3251247,49997
633,insertion sort,3254016,49997
634,insertion sort,3244477,49997
635,insertion sort,3242855,49997
636,insertion sort,3243280,49997
637,insertion sort,3571570,49997
638,insertion sort,3759222,49997
639,insertion sort,3246216,49997
640,insertion sort,3250698,49997
641,insertion sort,3255561,49997
642,insertion sort,3267376,49997
643,insertion sort,3245231,49997
644,insertion sort,3243634,49997
645,insertion sort,3239608,49997
646,insertion sort,3250489,49997
647,insertion sort,3240232,49997
648,insertion sort,3219387,49997
649,insertion sort,3222705,49997
650,insertion sort,3225934,49997
651,insertion sort,3216984,49997
652,insertion sort,3223904,49997
653,insertion sort,3226962,49997
654,insertion sort,3223449,49997
655,insertion sort,3223601,49997
656,insertion sort,3222079,49997
657,insertion sort,3220265,49997
658,insertion sort,3223005,49997
659,insertion sort,3235310,49997
660,insertion sort,3226474,49997
661,insertion sort,3228419,49997
662,insertion sort,3221562,49997
663,insertion sort,3226932,49997
664,insertion sort,3229169,49997
665,insertion sort,3242492,49997
666,insertion sort,3246638,49997
667,insertion sort,3239068,49997
668,insertion sort,3242162,49997
669,insertion sort,3237294,49997
670,insertion sort,3225726,49997
671,insertion sort,3239378,49997
672,insertion sort,3239748,49997
673,insertion sort,3243158,49997
674,insertion sort,3235414,49997
675,insertion sort,3227859,49997
676,insertion sort,3240016,49997
677,insertion sort,3244128,49997
678,insertion sort,3226088,49997
679,insertion sort,3238674,49997
680,insertion sort,3234819,49997
681,insertion sort,3234790,49997
682,insertion sort,3231657,49997
683,insertion sort,3255335,49997
684,insertion sort,3243563,49997
685,insertion sort,3225037,49997
686,insertion sort,3224907,49997
687,insertion sort,3229718,49997
688,insertion sort,3230501,49997
689,insertion sort,3227756,49997
690,insertion sort,3230906,49997
691,insertion sort,3235648,49997
692,insertion sort,3233910,49997
693,insertion sort,3232410,49997
694,insertion sort,3237822,49997
695,insertion sort,3230221,49997
696,insertion sort,3227836,49997
697,insertion sort,3232273,49997
698,insertion sort,3222919,49997
699,insertion sort,3221490,49997
700,insertion sort,3229135,49997
701,insertion sort,3237223,49997
702,insertion sort,3253086,49997
703,insertion sort,3240818,49997
704,insertion sort,3223920,49997
705,insertion sort,3229726,49997
706,insertion sort,3227904,49997
707,insertion sort,3222441,49997
708,insertion sort,3225339,49997
709,insertion sort,3222964,49997
710,insertion sort,3224995,49997
711,insertion sort,3224520,49997
712,insertion sort,3224504,49997
713,insertion sort,3225936,49997
714,insertion sort,3221944,49997
715,insertion sort,3224800,49997
716,insertion sort,3220689,49997
717,insertion sort,3231559,49997
718,insertion sort,3228814,49997
719,insertion sort,3232869,49997
720,insertion sort,3236099,49997
721,insertion sort,3227091,49997
722,insertion sort,3225410,49997
723,insertion sort,3229510,49997
724,insertion sort,3225314,49997
725,insertion sort,3227108,49997
726,insertion sort,3234397,49997
727,insertion sort,3223360,49997
728,insertion sort,3233498,49997
729,insertion sort,3222901,49997
730,insertion sort,3220294,49997
731,insertion sort,3239550,49997
732,insertion sort,3234684,49997
733,insertion sort,3213816,49997
734,insertion sort,3218442,49997
735,insertion sort,3225642,49997
736,insertion sort,3249625,49997
737,insertion sort,3218453,49997
738,insertion sort,3233663,49997
739,insertion sort,3233389,49997
740,insertion sort,3221963,49997
741,insertion sort,3240928,49997
742,insertion sort,3229036,49997
743,insertion sort,3212571,49997
744,insertion sort,3212741,49997
745,insertion sort,3219193,49997
746,insertion sort,3230101,49997
747,insertion sort,3213282,49997
748,insertion sort,3231178,49997
749,insertion sort,3226392,49997
750,insertion sort,3228704,49997
751,insertion sort,3228054,49997
752,insertion sort,3223448,49997
753,insertion sort,3227009,49997
754,insertion sort,3226701,49997
755,insertion sort,3219975,49997
756,insertion sort,3236052,49997
757,insertion sort,3251439,49997
758,insertion sort,3261224,49997
759,insertion sort,3266316,49997
760,insertion sort,3261584,49997
761,insertion sort,3254025,49997
762,insertion sort,3255684,49997
763,insertion sort,3267343,49997
764,insertion sort,3262639,49997
765,insertion sort,3253195,49997
766,insertion sort,3258524,49997
767,insertion sort,3259264,49997
768,insertion sort,3251433,49997
769,insertion sort,3263509,49997
770,insertion sort,3280982,49997
771,insertion sort,3255095,49997
772,insertion sort,3262575,49997
773,insertion sort,3261155,49997
774,insertion sort,3253206,49997
775,insertion sort,3246130,49997
776,insertion sort,3254104,49997
777,insertion sort,3226488,49997
778,insertion sort,3228497,49997
779,insertion sort,3236178,49997
780,insertion sort,3231455,49997
781,insertion sort,3231522,49997
782,insertion sort,3232984,49997
783,insertion sort,3226545,49997
784,insertion sort,3225479,49997
785,insertion sort,3235564,49997
786,insertion sort,3229057,49997
787,insertion sort,3220797,49997
788,insertion sort,3232061,49997
789,insertion sort,3223459,49997
790,insertion sort,3228603,49997
791,insertion sort,3229401,49997
792,insertion sort,3222016,49997
793,insertion sort,3223540,49997
794,insertion sort,3228650,49997
795,insertion sort,3227900,49997
796,insertion sort,3226366,49997
797,insertion sort,3234056,49997
798,insertion sort,3227608,49997
799,insertion sort,3222925,49997
800,insertion sort,3231274,49997
801,insertion sort,3227798,49997
802,insertion sort,3229057,49997
803,insertion sort,3228215,49997
804,insertion sort,3229692,49997
805,insertion sort,3225347,49997
806,insertion sort,3220073,49997
807,insertion sort,3226439,49997
808,insertion sort,3226626,49997
809,insertion sort,3236430,49997
810,insertion sort,3217705,49997
811,insertion sort,3217732,49997
812,insertion sort,3213044,49997
813,insertion sort,3236666,49997
814,insertion sort,3220153,49997
815,insertion sort,3216190,49997
816,insertion sort,3219221,49997
817,insertion sort,3231624,49997
818,insertion sort,3226704,49997
819,insertion sort,3228584,49997
820,insertion sort,3228887,49997
821,insertion sort,3231413,49997
822,insertion sort,3226882,49997
823,insertion sort,3223803,49997
824,insertion sort,3234095,49997
825,insertion sort,3224116,49997
826,insertion sort,3222848,49997
827,insertion sort,3228687,49997
828,insertion sort,3217846,49997
829,insertion sort,3238103,49997
830,insertion sort,3230622,49997
831,insertion sort,3224107,49997
832,insertion sort,3232352,49997
833,insertion sort,3235157,49997
834,insertion sort,3231064,49997
835,insertion sort,3242238,49997
836,insertion sort,3213328,49997
837,insertion sort,3227935,49997
838,insertion sort,3236923,49997
839,insertion sort,3222733,49997
840,insertion sort,3227465,49997
841,insertion sort,3231723,49997
842,insertion sort,3222537,49997
843,insertion sort,3230121,49997
844,insertion sort,3222140,49997
845,insertion sort,3222815,49997
846,insertion sort,3222043,49997
847,insertion sort,3223705,49997
848,insertion sort,3231879,49997
849,insertion sort,3223775,49997
850,insertion sort,3233529,49997
851,insertion sort,3217654,49997
852,insertion sort,3236142,49997
853,insertion sort,3223878,49997
854,insertion sort,3227770,49997
855,insertion sort,3224426,49997
856,insertion sort,3215892,49997
857,insertion sort,3224194,49997
858,insertion sort,3225117,49997
859,insertion sort,3228177,49997
860,insertion sort,3231409,49997
861,insertion sort,3222668,49997
862,insertion sort,3228280,49997
863,insertion sort,3225893,49997
864,insertion sort,3239874,49997
865,insertion sort,3223116,49997
866,insertion sort,3230779,49997
867,insertion sort,3231976,49997
868,insertion sort,3236707,49997
869,insertion sort,3232602,49997
870,insertion sort,3223215,49997
871,insertion sort,3226260,49997
872,insertion sort,3231218,49997
873,insertion sort,3221954,49997
874,insertion sort,3224677,49997
875,insertion sort,3235719,49997
876,insertion sort,3227200,49997
877,insertion sort,3226524,49997
878,insertion sort,3224265,49997
879,insertion sort,3216625,49997
880,insertion sort,3222527,49997
881,insertion sort,3216064,49997
882,insertion sort,3209292,49997
883,insertion sort,3214881,49997
884,insertion sort,3237926,49997
885,insertion sort,3269753,49997
886,insertion sort,3220606,49997
887,insertion sort,3213492,49997
888,insertion sort,3219733,49997
889,insertion sort,3218330,49997
890,insertion sort,3220383,49997
891,insertion sort,3225737,49997
892,insertion sort,3227811,49997
893,insertion sort,3212371,49997
894,insertion sort,3219376,49997
895,insertion sort,3218105,49997
896,insertion sort,3223915,49997
897,insertion sort,3218840,49997
898,insertion sort,3214516,49997
899,insertion sort,3216243,49997
900,insertion sort,3219700,49997
901,insertion sort,3218104,49997
902,insertion sort,3217457,49997
903,insertion sort,3225461,49997
904,insertion sort,3233188,49997
905,insertion sort,3234009,49997
906,insertion sort,3239341,49997
907,insertion sort,3225306,49997
908,insertion sort,3236475,49997
909,insertion sort,3220671,49997
910,insertion sort,3230172,49997
911,insertion sort,3227836,49997
912,insertion sort,3232353,49997
913,insertion sort,3228189,49997
914,insertion sort,3236595,49997
915,insertion sort,3230376,49997
916,insertion sort,3212026,49997
917,insertion sort,3219151,49997
918,insertion sort,3216875,49997
919,insertion sort,3227154,49997
920,insertion sort,3223511,49997
921,insertion sort,3219134,49997
922,insertion sort,3225782,49997
923,insertion sort,3226473,49997
924,insertion sort,3235396,49997
925,insertion sort,3242906,49997
926,insertion sort,3223639,49997
927,insertion sort,3229716,49997
928,insertion sort,3223876,49997
929,insertion sort,3223850,49997
930,insertion sort,3233179,49997
