2test_id,algorithm,time,n_size
81,insertion sort,21856,49997
82,insertion sort,20900,49997
83,insertion sort,22199,49997
84,insertion sort,21214,49997
85,insertion sort,21297,49997
86,insertion sort,21156,49997
87,insertion sort,20937,49997
88,insertion sort,21305,49997
89,insertion sort,21718,49997
90,insertion sort,21639,49997
91,insertion sort,20703,49997
92,insertion sort,22392,49997
93,insertion sort,21058,49997
94,insertion sort,20677,49997
95,insertion sort,20530,49997
96,insertion sort,20938,49997
97,insertion sort,20552,49997
98,insertion sort,21181,49997
99,insertion sort,20977,49997
100,insertion sort,21163,49997
101,insertion sort,21569,49997
102,insertion sort,21327,49997
103,insertion sort,20573,49997
104,insertion sort,20560,49997
105,insertion sort,20641,49997
106,insertion sort,24112,49997
107,insertion sort,21933,49997
108,insertion sort,21748,49997
109,insertion sort,20828,49997
110,insertion sort,21300,49997
111,insertion sort,20815,49997
112,insertion sort,21715,49997
113,insertion sort,21231,49997
114,insertion sort,21562,49997
115,insertion sort,21319,49997
116,insertion sort,20960,49997
117,insertion sort,20541,49997
118,insertion sort,21165,49997
119,insertion sort,20922,49997
120,insertion sort,21212,49997
121,insertion sort,21548,49997
122,insertion sort,20800,49997
123,insertion sort,21338,49997
124,insertion sort,20534,49997
125,insertion sort,21044,49997
126,insertion sort,20634,49997
127,insertion sort,21300,49997
128,insertion sort,21797,49997
129,insertion sort,21460,49997
130,insertion sort,21232,49997
131,insertion sort,20624,49997
132,insertion sort,21275,49997
133,insertion sort,21427,49997
134,insertion sort,21110,49997
135,insertion sort,21545,49997
136,insertion sort,21397,49997
137,insertion sort,21126,49997
138,insertion sort,21131,49997
139,insertion sort,20623,49997
140,insertion sort,20737,49997
141,insertion sort,21396,49997
142,insertion sort,21331,49997
143,insertion sort,21348,49997
144,insertion sort,20804,49997
145,insertion sort,21258,49997
146,insertion sort,21191,49997
147,insertion sort,22733,49997
148,insertion sort,20553,49997
149,insertion sort,21079,49997
150,insertion sort,21112,49997
151,insertion sort,21023,49997
152,insertion sort,21783,49997
153,insertion sort,20950,49997
154,insertion sort,21437,49997
155,insertion sort,20656,49997
156,insertion sort,21021,49997
157,insertion sort,21403,49997
158,insertion sort,21607,49997
159,insertion sort,21192,49997
160,insertion sort,20961,49997
161,insertion sort,21328,49997
162,insertion sort,21494,49997
163,insertion sort,22379,49997
164,insertion sort,20753,49997
165,insertion sort,21534,49997
166,insertion sort,20924,49997
167,insertion sort,20956,49997
168,insertion sort,20916,49997
169,insertion sort,21454,49997
170,insertion sort,20797,49997
171,insertion sort,20788,49997
172,insertion sort,21323,49997
173,insertion sort,20666,49997
174,insertion sort,21710,49997
175,insertion sort,21093,49997
176,insertion sort,21288,49997
177,insertion sort,20547,49997
178,insertion sort,20645,49997
179,insertion sort,20883,49997
180,insertion sort,21270,49997
181,insertion sort,21917,49997
182,insertion sort,20927,49997
183,insertion sort,20932,49997
184,insertion sort,20637,49997
185,insertion sort,20926,49997
186,insertion sort,21006,49997
187,insertion sort,21180,49997
188,insertion sort,21828,49997
189,insertion sort,21874,49997
190,insertion sort,21283,49997
191,insertion sort,20877,49997
192,insertion sort,21880,49997
193,insertion sort,20927,49997
194,insertion sort,21832,49997
195,insertion sort,21440,49997
196,insertion sort,21003,49997
197,insertion sort,21496,49997
198,insertion sort,20783,49997
199,insertion sort,20648,49997
200,insertion sort,21267,49997
201,insertion sort,21230,49997
202,insertion sort,21339,49997
203,insertion sort,21470,49997
204,insertion sort,21124,49997
205,insertion sort,20805,49997
206,insertion sort,20489,49997
207,insertion sort,20927,49997
208,insertion sort,20591,49997
209,insertion sort,20620,49997
210,insertion sort,21268,49997
211,insertion sort,21109,49997
212,insertion sort,21020,49997
213,insertion sort,21486,49997
214,insertion sort,21471,49997
215,insertion sort,21353,49997
216,insertion sort,20949,49997
217,insertion sort,21580,49997
218,insertion sort,20626,49997
219,insertion sort,20916,49997
220,insertion sort,20863,49997
221,insertion sort,20824,49997
222,insertion sort,20649,49997
223,insertion sort,21180,49997
224,insertion sort,22079,49997
225,insertion sort,21247,49997
226,insertion sort,21787,49997
227,insertion sort,21618,49997
228,insertion sort,21029,49997
229,insertion sort,21587,49997
230,insertion sort,20973,49997
231,insertion sort,21254,49997
232,insertion sort,20872,49997
233,insertion sort,21096,49997
234,insertion sort,20957,49997
235,insertion sort,20726,49997
236,insertion sort,21544,49997
237,insertion sort,21842,49997
238,insertion sort,22281,49997
239,insertion sort,20637,49997
240,insertion sort,20591,49997
241,insertion sort,20656,49997
242,insertion sort,20530,49997
243,insertion sort,21014,49997
244,insertion sort,20556,49997
245,insertion sort,20674,49997
246,insertion sort,21348,49997
247,insertion sort,20848,49997
248,insertion sort,21078,49997
249,insertion sort,20639,49997
250,insertion sort,21386,49997
251,insertion sort,21111,49997
252,insertion sort,21310,49997
253,insertion sort,20893,49997
254,insertion sort,20839,49997
255,insertion sort,22246,49997
256,insertion sort,21299,49997
257,insertion sort,20520,49997
258,insertion sort,20541,49997
259,insertion sort,21461,49997
260,insertion sort,21027,49997
261,insertion sort,21298,49997
262,insertion sort,21064,49997
263,insertion sort,22213,49997
264,insertion sort,21117,49997
265,insertion sort,21400,49997
266,insertion sort,20568,49997
267,insertion sort,21047,49997
268,insertion sort,21478,49997
269,insertion sort,21159,49997
270,insertion sort,20660,49997
271,insertion sort,21156,49997
272,insertion sort,20932,49997
273,insertion sort,20927,49997
274,insertion sort,20675,49997
275,insertion sort,21325,49997
276,insertion sort,21538,49997
277,insertion sort,22215,49997
278,insertion sort,20718,49997
279,insertion sort,21191,49997
280,insertion sort,21343,49997
281,insertion sort,20522,49997
282,insertion sort,21039,49997
283,insertion sort,21478,49997
284,insertion sort,20699,49997
285,insertion sort,21036,49997
286,insertion sort,20915,49997
287,insertion sort,22809,49997
288,insertion sort,21074,49997
289,insertion sort,20861,49997
290,insertion sort,21553,49997
291,insertion sort,21616,49997
292,insertion sort,21218,49997
293,insertion sort,21254,49997
294,insertion sort,21608,49997
295,insertion sort,20561,49997
296,insertion sort,21554,49997
297,insertion sort,20949,49997
298,insertion sort,21260,49997
299,insertion sort,20907,49997
300,insertion sort,20783,49997
301,insertion sort,20576,49997
302,insertion sort,21076,49997
303,insertion sort,21813,49997
304,insertion sort,21853,49997
305,insertion sort,20956,49997
306,insertion sort,21160,49997
307,insertion sort,21065,49997
308,insertion sort,20558,49997
309,insertion sort,21373,49997
310,insertion sort,20628,49997
311,insertion sort,21164,49997
312,insertion sort,21371,49997
313,insertion sort,21518,49997
314,insertion sort,21226,49997
315,insertion sort,21117,49997
316,insertion sort,21515,49997
317,insertion sort,20659,49997
318,insertion sort,20495,49997
319,insertion sort,20654,49997
320,insertion sort,21228,49997
321,insertion sort,20614,49997
322,insertion sort,20678,49997
323,insertion sort,20574,49997
324,insertion sort,20910,49997
325,insertion sort,21783,49997
326,insertion sort,21420,49997
327,insertion sort,20729,49997
328,insertion sort,21098,49997
329,insertion sort,21275,49997
330,insertion sort,20536,49997
331,insertion sort,21002,49997
332,insertion sort,20911,49997
333,insertion sort,21059,49997
334,insertion sort,21367,49997
335,insertion sort,20810,49997
336,insertion sort,21135,49997
337,insertion sort,20864,49997
338,insertion sort,21479,49997
339,insertion sort,20920,49997
340,insertion sort,20913,49997
341,insertion sort,21191,49997
342,insertion sort,21013,49997
343,insertion sort,21176,49997
344,insertion sort,20534,49997
345,insertion sort,21020,49997
346,insertion sort,20553,49997
347,insertion sort,21557,49997
348,insertion sort,21392,49997
349,insertion sort,21034,49997
350,insertion sort,21745,49997
351,insertion sort,21263,49997
352,insertion sort,21409,49997
353,insertion sort,20593,49997
354,insertion sort,20695,49997
355,insertion sort,20550,49997
356,insertion sort,20822,49997
357,insertion sort,21289,49997
358,insertion sort,21187,49997
359,insertion sort,21010,49997
360,insertion sort,20582,49997
361,insertion sort,20650,49997
362,insertion sort,20936,49997
363,insertion sort,21043,49997
364,insertion sort,21272,49997
365,insertion sort,21108,49997
366,insertion sort,20988,49997
367,insertion sort,21582,49997
368,insertion sort,21535,49997
369,insertion sort,21448,49997
370,insertion sort,21483,49997
371,insertion sort,21036,49997
372,insertion sort,20874,49997
373,insertion sort,21054,49997
374,insertion sort,20796,49997
375,insertion sort,21598,49997
376,insertion sort,20550,49997
377,insertion sort,20838,49997
378,insertion sort,21152,49997
379,insertion sort,20983,49997
380,insertion sort,21586,49997
381,insertion sort,20824,49997
382,insertion sort,21254,49997
383,insertion sort,21372,49997
384,insertion sort,20776,49997
385,insertion sort,20712,49997
386,insertion sort,21154,49997
387,insertion sort,20795,49997
388,insertion sort,21522,49997
389,insertion sort,21540,49997
390,insertion sort,20495,49997
391,insertion sort,20582,49997
392,insertion sort,21368,49997
393,insertion sort,21434,49997
394,insertion sort,22142,49997
395,insertion sort,20592,49997
396,insertion sort,22095,49997
397,insertion sort,21256,49997
398,insertion sort,20673,49997
399,insertion sort,21146,49997
400,insertion sort,21372,49997
401,insertion sort,21697,49997
402,insertion sort,20907,49997
403,insertion sort,21358,49997
404,insertion sort,20511,49997
405,insertion sort,20717,49997
406,insertion sort,21388,49997
407,insertion sort,21501,49997
408,insertion sort,21623,49997
409,insertion sort,20571,49997
410,insertion sort,21459,49997
411,insertion sort,20544,49997
412,insertion sort,21632,49997
413,insertion sort,20564,49997
414,insertion sort,20683,49997
415,insertion sort,21070,49997
416,insertion sort,20759,49997
417,insertion sort,21950,49997
418,insertion sort,21147,49997
419,insertion sort,21570,49997
420,insertion sort,20554,49997
421,insertion sort,21185,49997
422,insertion sort,21660,49997
423,insertion sort,21398,49997
424,insertion sort,21681,49997
425,insertion sort,20556,49997
426,insertion sort,21050,49997
427,insertion sort,20543,49997
428,insertion sort,21015,49997
429,insertion sort,20812,49997
430,insertion sort,21402,49997
431,insertion sort,20598,49997
432,insertion sort,20634,49997
433,insertion sort,21708,49997
434,insertion sort,21984,49997
435,insertion sort,21431,49997
436,insertion sort,20931,49997
437,insertion sort,20572,49997
438,insertion sort,20966,49997
439,insertion sort,21037,49997
440,insertion sort,21517,49997
441,insertion sort,21021,49997
442,insertion sort,21078,49997
443,insertion sort,21392,49997
444,insertion sort,21799,49997
445,insertion sort,20954,49997
446,insertion sort,21130,49997
447,insertion sort,22582,49997
448,insertion sort,21104,49997
449,insertion sort,21178,49997
450,insertion sort,21021,49997
451,insertion sort,21047,49997
452,insertion sort,20505,49997
453,insertion sort,21017,49997
454,insertion sort,20951,49997
455,insertion sort,22238,49997
456,insertion sort,21385,49997
457,insertion sort,20929,49997
458,insertion sort,20794,49997
459,insertion sort,20545,49997
460,insertion sort,21361,49997
461,insertion sort,20629,49997
462,insertion sort,21097,49997
463,insertion sort,21153,49997
464,insertion sort,20880,49997
465,insertion sort,21661,49997
466,insertion sort,21398,49997
467,insertion sort,21649,49997
468,insertion sort,20796,49997
469,insertion sort,21890,49997
470,insertion sort,21726,49997
471,insertion sort,21672,49997
472,insertion sort,20580,49997
473,insertion sort,20914,49997
474,insertion sort,21364,49997
475,insertion sort,21357,49997
476,insertion sort,20775,49997
477,insertion sort,20932,49997
478,insertion sort,21399,49997
479,insertion sort,20955,49997
480,insertion sort,20632,49997
481,insertion sort,21020,49997
482,insertion sort,20938,49997
483,insertion sort,21596,49997
484,insertion sort,21056,49997
485,insertion sort,20960,49997
486,insertion sort,20510,49997
487,insertion sort,21106,49997
488,insertion sort,21196,49997
489,insertion sort,20599,49997
490,insertion sort,21301,49997
491,insertion sort,21063,49997
492,insertion sort,20778,49997
493,insertion sort,21328,49997
494,insertion sort,21520,49997
495,insertion sort,21044,49997
496,insertion sort,20517,49997
497,insertion sort,21337,49997
498,insertion sort,21494,49997
499,insertion sort,21708,49997
500,insertion sort,20631,49997
501,insertion sort,20901,49997
502,insertion sort,21815,49997
503,insertion sort,20852,49997
504,insertion sort,21477,49997
505,insertion sort,21504,49997
506,insertion sort,20704,49997
507,insertion sort,21571,49997
508,insertion sort,22457,49997
509,insertion sort,20896,49997
510,insertion sort,21109,49997
511,insertion sort,20875,49997
512,insertion sort,20605,49997
513,insertion sort,21102,49997
514,insertion sort,21439,49997
515,insertion sort,21505,49997
516,insertion sort,21380,49997
517,insertion sort,21360,49997
518,insertion sort,21152,49997
519,insertion sort,20931,49997
520,insertion sort,21656,49997
521,insertion sort,20514,49997
522,insertion sort,21209,49997
523,insertion sort,21188,49997
524,insertion sort,20920,49997
525,insertion sort,21025,49997
526,insertion sort,20992,49997
527,insertion sort,21656,49997
528,insertion sort,20718,49997
529,insertion sort,21633,49997
530,insertion sort,20566,49997
531,insertion sort,21086,49997
532,insertion sort,20868,49997
533,insertion sort,20574,49997
534,insertion sort,21342,49997
535,insertion sort,21181,49997
536,insertion sort,20901,49997
537,insertion sort,20641,49997
538,insertion sort,20922,49997
539,insertion sort,21076,49997
540,insertion sort,21230,49997
541,insertion sort,20926,49997
542,insertion sort,21314,49997
543,insertion sort,21105,49997
544,insertion sort,20977,49997
545,insertion sort,20905,49997
546,insertion sort,21445,49997
547,insertion sort,21125,49997
548,insertion sort,21469,49997
549,insertion sort,21079,49997
550,insertion sort,21465,49997
551,insertion sort,20516,49997
552,insertion sort,20922,49997
553,insertion sort,21491,49997
554,insertion sort,21008,49997
555,insertion sort,20696,49997
556,insertion sort,20571,49997
557,insertion sort,20659,49997
558,insertion sort,20723,49997
559,insertion sort,21438,49997
560,insertion sort,21864,49997
561,insertion sort,20706,49997
562,insertion sort,20525,49997
563,insertion sort,21606,49997
564,insertion sort,21415,49997
565,insertion sort,22020,49997
566,insertion sort,21838,49997
567,insertion sort,21505,49997
568,insertion sort,20717,49997
569,insertion sort,20925,49997
570,insertion sort,20969,49997
571,insertion sort,20941,49997
572,insertion sort,21756,49997
573,insertion sort,21434,49997
574,insertion sort,21654,49997
575,insertion sort,21265,49997
576,insertion sort,20775,49997
577,insertion sort,20524,49997
578,insertion sort,21063,49997
579,insertion sort,21472,49997
580,insertion sort,21285,49997
581,insertion sort,20993,49997
582,insertion sort,20703,49997
583,insertion sort,20525,49997
584,insertion sort,20543,49997
585,insertion sort,21026,49997
586,insertion sort,20766,49997
587,insertion sort,21187,49997
588,insertion sort,21608,49997
589,insertion sort,21234,49997
590,insertion sort,21479,49997
591,insertion sort,20725,49997
592,insertion sort,21197,49997
593,insertion sort,21434,49997
594,insertion sort,20781,49997
595,insertion sort,21097,49997
596,insertion sort,20781,49997
597,insertion sort,21661,49997
598,insertion sort,20849,49997
599,insertion sort,20822,49997
600,insertion sort,21286,49997
601,insertion sort,21522,49997
602,insertion sort,21529,49997
603,insertion sort,20506,49997
604,insertion sort,21905,49997
605,insertion sort,20793,49997
606,insertion sort,20688,49997
607,insertion sort,21635,49997
608,insertion sort,20604,49997
609,insertion sort,20740,49997
610,insertion sort,20612,49997
611,insertion sort,20588,49997
612,insertion sort,21301,49997
613,insertion sort,21180,49997
614,insertion sort,21166,49997
615,insertion sort,20792,49997
616,insertion sort,21560,49997
617,insertion sort,21059,49997
618,insertion sort,21693,49997
619,insertion sort,20631,49997
620,insertion sort,21072,49997
621,insertion sort,20957,49997
622,insertion sort,21113,49997
623,insertion sort,21077,49997
624,insertion sort,21543,49997
625,insertion sort,20777,49997
626,insertion sort,20711,49997
627,insertion sort,21750,49997
628,insertion sort,21066,49997
629,insertion sort,21044,49997
630,insertion sort,20998,49997
631,insertion sort,20793,49997
632,insertion sort,21016,49997
633,insertion sort,20811,49997
634,insertion sort,21808,49997
635,insertion sort,20642,49997
636,insertion sort,21023,49997
637,insertion sort,20555,49997
638,insertion sort,20864,49997
639,insertion sort,20725,49997
640,insertion sort,21375,49997
641,insertion sort,26211,49997
642,insertion sort,20904,49997
643,insertion sort,21838,49997
644,insertion sort,24416,49997
645,insertion sort,22066,49997
646,insertion sort,22458,49997
647,insertion sort,21509,49997
648,insertion sort,21298,49997
649,insertion sort,21132,49997
650,insertion sort,20987,49997
651,insertion sort,20774,49997
652,insertion sort,20754,49997
653,insertion sort,20601,49997
654,insertion sort,20896,49997
655,insertion sort,21083,49997
656,insertion sort,21376,49997
657,insertion sort,21338,49997
658,insertion sort,20883,49997
659,insertion sort,21301,49997
660,insertion sort,21277,49997
661,insertion sort,20799,49997
662,insertion sort,21197,49997
663,insertion sort,22008,49997
664,insertion sort,21327,49997
665,insertion sort,20997,49997
666,insertion sort,21325,49997
667,insertion sort,21239,49997
668,insertion sort,22107,49997
669,insertion sort,21111,49997
670,insertion sort,20506,49997
671,insertion sort,21262,49997
672,insertion sort,20822,49997
673,insertion sort,21338,49997
674,insertion sort,20829,49997
675,insertion sort,21073,49997
676,insertion sort,21179,49997
677,insertion sort,21244,49997
678,insertion sort,21928,49997
679,insertion sort,20906,49997
680,insertion sort,21043,49997
681,insertion sort,20731,49997
682,insertion sort,21685,49997
683,insertion sort,21084,49997
684,insertion sort,21855,49997
685,insertion sort,20495,49997
686,insertion sort,21341,49997
687,insertion sort,21223,49997
688,insertion sort,20617,49997
689,insertion sort,21306,49997
690,insertion sort,21759,49997
691,insertion sort,21614,49997
692,insertion sort,21779,49997
693,insertion sort,21159,49997
694,insertion sort,20689,49997
695,insertion sort,21398,49997
696,insertion sort,20845,49997
697,insertion sort,20626,49997
698,insertion sort,20839,49997
699,insertion sort,20608,49997
700,insertion sort,22070,49997
701,insertion sort,21023,49997
702,insertion sort,20804,49997
703,insertion sort,21757,49997
704,insertion sort,21490,49997
705,insertion sort,21377,49997
706,insertion sort,20895,49997
707,insertion sort,21213,49997
708,insertion sort,20684,49997
709,insertion sort,21787,49997
710,insertion sort,20649,49997
711,insertion sort,21659,49997
712,insertion sort,23145,49997
713,insertion sort,23631,49997
714,insertion sort,20817,49997
715,insertion sort,20543,49997
716,insertion sort,20507,49997
717,insertion sort,20584,49997
718,insertion sort,21150,49997
719,insertion sort,21133,49997
720,insertion sort,20505,49997
721,insertion sort,23480,49997
722,insertion sort,20873,49997
723,insertion sort,21580,49997
724,insertion sort,20918,49997
725,insertion sort,21529,49997
726,insertion sort,21228,49997
727,insertion sort,21335,49997
728,insertion sort,20608,49997
729,insertion sort,20905,49997
730,insertion sort,21519,49997
731,insertion sort,20764,49997
732,insertion sort,21363,49997
733,insertion sort,20924,49997
734,insertion sort,20818,49997
735,insertion sort,21531,49997
736,insertion sort,20709,49997
737,insertion sort,21835,49997
738,insertion sort,20856,49997
739,insertion sort,21069,49997
740,insertion sort,20647,49997
741,insertion sort,22956,49997
742,insertion sort,21388,49997
743,insertion sort,21101,49997
744,insertion sort,20978,49997
745,insertion sort,20662,49997
746,insertion sort,20976,49997
747,insertion sort,20776,49997
748,insertion sort,22339,49997
749,insertion sort,20518,49997
750,insertion sort,22098,49997
751,insertion sort,20765,49997
752,insertion sort,20906,49997
753,insertion sort,21806,49997
754,insertion sort,20802,49997
755,insertion sort,20803,49997
756,insertion sort,20689,49997
757,insertion sort,21558,49997
758,insertion sort,21588,49997
759,insertion sort,21803,49997
760,insertion sort,21007,49997
761,insertion sort,21447,49997
762,insertion sort,20664,49997
763,insertion sort,21172,49997
764,insertion sort,21484,49997
765,insertion sort,21579,49997
766,insertion sort,20702,49997
767,insertion sort,20926,49997
768,insertion sort,20566,49997
769,insertion sort,20563,49997
770,insertion sort,21026,49997
771,insertion sort,20928,49997
772,insertion sort,21631,49997
773,insertion sort,20577,49997
774,insertion sort,20967,49997
775,insertion sort,20522,49997
776,insertion sort,20691,49997
777,insertion sort,21755,49997
778,insertion sort,20916,49997
779,insertion sort,20909,49997
780,insertion sort,20719,49997
781,insertion sort,20979,49997
782,insertion sort,20672,49997
783,insertion sort,21277,49997
784,insertion sort,21577,49997
785,insertion sort,21085,49997
786,insertion sort,21049,49997
787,insertion sort,21075,49997
788,insertion sort,21552,49997
789,insertion sort,21639,49997
790,insertion sort,22407,49997
791,insertion sort,21663,49997
792,insertion sort,21356,49997
793,insertion sort,21333,49997
794,insertion sort,22100,49997
795,insertion sort,21480,49997
796,insertion sort,21373,49997
797,insertion sort,20842,49997
798,insertion sort,20996,49997
799,insertion sort,21099,49997
800,insertion sort,20531,49997
801,insertion sort,21217,49997
802,insertion sort,20972,49997
803,insertion sort,21094,49997
804,insertion sort,20685,49997
805,insertion sort,20540,49997
806,insertion sort,21501,49997
807,insertion sort,21278,49997
808,insertion sort,20669,49997
809,insertion sort,20690,49997
810,insertion sort,21801,49997
811,insertion sort,21387,49997
812,insertion sort,21341,49997
813,insertion sort,20624,49997
814,insertion sort,20632,49997
815,insertion sort,21851,49997
816,insertion sort,21446,49997
817,insertion sort,20711,49997
818,insertion sort,21192,49997
819,insertion sort,21021,49997
820,insertion sort,20699,49997
821,insertion sort,20545,49997
822,insertion sort,21192,49997
823,insertion sort,20597,49997
824,insertion sort,20662,49997
825,insertion sort,21160,49997
826,insertion sort,21443,49997
827,insertion sort,21883,49997
828,insertion sort,21356,49997
829,insertion sort,21543,49997
830,insertion sort,21774,49997
831,insertion sort,21504,49997
832,insertion sort,20957,49997
833,insertion sort,20757,49997
834,insertion sort,20537,49997
835,insertion sort,21174,49997
836,insertion sort,21730,49997
837,insertion sort,20647,49997
838,insertion sort,21510,49997
839,insertion sort,21320,49997
840,insertion sort,21942,49997
841,insertion sort,21073,49997
842,insertion sort,21655,49997
843,insertion sort,22913,49997
844,insertion sort,20983,49997
845,insertion sort,21125,49997
846,insertion sort,21407,49997
847,insertion sort,22660,49997
848,insertion sort,21820,49997
849,insertion sort,22306,49997
850,insertion sort,20729,49997
851,insertion sort,21176,49997
852,insertion sort,21520,49997
853,insertion sort,21120,49997
854,insertion sort,20899,49997
855,insertion sort,22104,49997
856,insertion sort,20938,49997
857,insertion sort,21024,49997
858,insertion sort,21300,49997
859,insertion sort,21111,49997
860,insertion sort,20573,49997
861,insertion sort,21263,49997
862,insertion sort,21843,49997
863,insertion sort,21253,49997
864,insertion sort,21430,49997
865,insertion sort,21014,49997
866,insertion sort,21450,49997
867,insertion sort,21774,49997
868,insertion sort,20854,49997
869,insertion sort,20623,49997
870,insertion sort,21334,49997
871,insertion sort,21232,49997
872,insertion sort,22151,49997
873,insertion sort,20980,49997
874,insertion sort,21282,49997
875,insertion sort,21139,49997
876,insertion sort,20774,49997
877,insertion sort,21761,49997
878,insertion sort,20795,49997
879,insertion sort,21251,49997
880,insertion sort,20587,49997
881,insertion sort,20732,49997
882,insertion sort,21179,49997
883,insertion sort,21131,49997
884,insertion sort,22036,49997
885,insertion sort,21035,49997
886,insertion sort,20874,49997
887,insertion sort,20831,49997
888,insertion sort,20798,49997
889,insertion sort,21569,49997
890,insertion sort,21244,49997
891,insertion sort,21536,49997
892,insertion sort,20852,49997
893,insertion sort,21482,49997
894,insertion sort,20869,49997
895,insertion sort,20834,49997
896,insertion sort,21520,49997
897,insertion sort,21176,49997
898,insertion sort,21514,49997
899,insertion sort,20871,49997
900,insertion sort,21886,49997
901,insertion sort,21462,49997
902,insertion sort,21826,49997
903,insertion sort,20602,49997
904,insertion sort,22147,49997
905,insertion sort,20888,49997
906,insertion sort,20482,49997
907,insertion sort,21155,49997
908,insertion sort,21541,49997
909,insertion sort,21529,49997
910,insertion sort,21107,49997
911,insertion sort,20871,49997
912,insertion sort,21524,49997
913,insertion sort,21006,49997
914,insertion sort,20597,49997
915,insertion sort,20651,49997
916,insertion sort,20749,49997
917,insertion sort,20698,49997
918,insertion sort,20846,49997
919,insertion sort,20692,49997
920,insertion sort,21790,49997
921,insertion sort,21654,49997
922,insertion sort,21276,49997
923,insertion sort,20811,49997
924,insertion sort,21492,49997
925,insertion sort,21576,49997
926,insertion sort,21837,49997
927,insertion sort,22118,49997
928,insertion sort,20603,49997
929,insertion sort,21385,49997
930,insertion sort,20549,49997
931,insertion sort,20562,49997
932,insertion sort,21381,49997
933,insertion sort,21423,49997
934,insertion sort,21642,49997
935,insertion sort,21221,49997
936,insertion sort,20698,49997
937,insertion sort,20529,49997
938,insertion sort,22089,49997
939,insertion sort,20647,49997
940,insertion sort,21830,49997
941,insertion sort,20587,49997
942,insertion sort,20926,49997
943,insertion sort,21742,49997
944,insertion sort,21281,49997
945,insertion sort,21463,49997
946,insertion sort,21496,49997
947,insertion sort,21927,49997
948,insertion sort,20552,49997
949,insertion sort,20967,49997
950,insertion sort,21863,49997
951,insertion sort,21088,49997
952,insertion sort,21305,49997
953,insertion sort,20872,49997
954,insertion sort,21838,49997
955,insertion sort,20511,49997
956,insertion sort,20915,49997
957,insertion sort,21331,49997
958,insertion sort,21338,49997
959,insertion sort,20687,49997
960,insertion sort,20571,49997
961,insertion sort,21322,49997
962,insertion sort,20538,49997
963,insertion sort,21486,49997
964,insertion sort,21106,49997
965,insertion sort,20977,49997
966,insertion sort,20851,49997
967,insertion sort,20523,49997
968,insertion sort,20713,49997
969,insertion sort,20938,49997
970,insertion sort,21193,49997
971,insertion sort,21665,49997
972,insertion sort,21755,49997
973,insertion sort,21005,49997
974,insertion sort,21883,49997
975,insertion sort,21127,49997
976,insertion sort,21785,49997
977,insertion sort,21984,49997
978,insertion sort,20915,49997
979,insertion sort,20901,49997
980,insertion sort,20988,49997
981,insertion sort,20970,49997
982,insertion sort,22092,49997
983,insertion sort,21972,49997
984,insertion sort,21334,49997
985,insertion sort,20670,49997
986,insertion sort,21917,49997
987,insertion sort,21409,49997
988,insertion sort,20607,49997
989,insertion sort,21687,49997
990,insertion sort,21492,49997
991,insertion sort,20954,49997
992,insertion sort,20652,49997
993,insertion sort,21611,49997
994,insertion sort,21387,49997
995,insertion sort,21981,49997
996,insertion sort,20967,49997
